PGA (g),PoE (IO CCP),PoE (IO Experimental),PoE (IO NBC 205 2024),PoE (LS CCP),PoE (LS Experimental),PoE (LS NBC 205 2024),PoE (CP CCP),PoE (CP Experimental),PoE (CP NBC 205 2024)
0.3943943944,0.966704666,0.7907806354,0.8339479283,0.7021880356,0.2517165695,0.05003895079,0.3008470416,0.07667955769,0.00433431846
0.3963963964,0.9675843256,0.7945916713,0.8405836167,0.7062459006,0.2540290517,0.05215615462,0.3041369547,0.07756161642,0.004534015113
0.3983983984,0.9684404342,0.7983422858,0.8470111562,0.7102577441,0.2563408979,0.05433269831,0.3074261082,0.07844685655,0.004740817976
0.4004004004,0.9692736178,0.8020330861,0.8532336008,0.7142237749,0.258651992,0.05656903495,0.3107142176,0.07933524084,0.004954892328
0.4024024024,0.9700844861,0.8056646879,0.8592541872,0.7181442126,0.2609622198,0.05886558155,0.3140010028,0.08022673221,0.00517640437
0.4044044044,0.9708736338,0.8092377139,0.8650763178,0.7220192866,0.2632714691,0.06122271841,0.3172861884,0.08112129377,0.005405521151
0.4064064064,0.9716416399,0.8127527939,0.8707035431,0.7258492361,0.2655796294,0.06364078858,0.3205695035,0.0820188888,0.00564241049
0.4084084084,0.9723890688,0.8162105636,0.8761395457,0.7296343094,0.267886592,0.06612009735,0.3238506816,0.08291948077,0.0058872409
0.4104104104,0.9731164705,0.8196116641,0.881388124,0.7333747633,0.27019225,0.06866091178,0.3271294607,0.08382303332,0.006140181509
0.4124124124,0.9738243805,0.8229567411,0.886453177,0.7370708633,0.2724964984,0.07126346036,0.3304055835,0.08472951029,0.006401401985
0.4144144144,0.9745133207,0.8262464445,0.89133869,0.7407228823,0.2747992338,0.07392793263,0.3336787969,0.0856388757,0.006671072449
0.4164164164,0.9751837995,0.8294814278,0.8960487202,0.744331101,0.2771003547,0.07665447893,0.3369488523,0.08655109374,0.006949363401
0.4184184184,0.975836312,0.8326623472,0.9005873838,0.7478958068,0.2793997613,0.07944321015,0.3402155056,0.08746612881,0.007236445638
0.4204204204,0.9764713403,0.8357898614,0.9049588428,0.751417294,0.2816973553,0.08229419759,0.343478517,0.0883839455,0.007532490172
0.4224224224,0.9770893541,0.838864631,0.909167294,0.7548958631,0.2839930404,0.08520747281,0.346737651,0.08930450858,0.007837668148
0.4244244244,0.9776908107,0.8418873177,0.9132169567,0.7583318204,0.2862867218,0.08818302763,0.3499926766,0.09022778302,0.008152150761
0.4264264264,0.9782761554,0.8448585845,0.9171120627,0.761725478,0.2885783063,0.09122081406,0.353243367,0.09115373398,0.008476109179
0.4284284284,0.9788458218,0.8477790942,0.9208568463,0.7650771528,0.2908677025,0.09432074441,0.3564894995,0.09208232682,0.008809714454
0.4304304304,0.9794002322,0.8506495101,0.9244555346,0.7683871668,0.2931548205,0.09748269135,0.359730856,0.09301352709,0.009153137443
0.4324324324,0.9799397977,0.8534704948,0.9279123393,0.7716558467,0.2954395721,0.1007064881,0.3629672224,0.09394730054,0.009506548726
0.4344344344,0.9804649183,0.85624271,0.9312314483,0.774883523,0.2977218706,0.1039919285,0.3661983887,0.09488361313,0.009870118521
0.4364364364,0.9809759837,0.8589668161,0.9344170182,0.7780705305,0.3000016308,0.1073387675,0.3694241492,0.095822431,0.0102440166
0.4384384384,0.9814733731,0.8616434721,0.9374731679,0.7812172074,0.3022787692,0.1107467213,0.3726443023,0.09676372049,0.01062841222
0.4404404404,0.9819574557,0.8642733349,0.9404039716,0.7843238954,0.3045532037,0.1142154678,0.3758586503,0.09770744815,0.01102347403
0.4424424424,0.9824285909,0.8668570591,0.9432134536,0.787390939,0.3068248539,0.1177446467,0.3790669997,0.09865358074,0.01142936996
0.4444444444,0.9828871283,0.8693952968,0.9459055828,0.7904186858,0.3090936407,0.1213338604,0.3822691611,0.0996020852,0.01184626722
0.4464464464,0.9833334085,0.871888697,0.9484842681,0.7934074856,0.3113594864,0.1249826741,0.3854649488,0.1005529287,0.01227433212
0.4484484484,0.9837677627,0.8743379056,0.9509533539,0.7963576907,0.3136223152,0.1286906165,0.3886541812,0.1015060786,0.01271373008
0.4504504505,0.9841905134,0.8767435653,0.9533166166,0.7992696555,0.3158820521,0.1324571804,0.3918366805,0.1024615024,0.01316462547
0.4524524525,0.9846019744,0.8791063147,0.9555777613,0.8021437359,0.3181386242,0.1362818232,0.3950122729,0.1034191679,0.01362718161
0.4544544545,0.9850024511,0.8814267888,0.9577404186,0.8049802897,0.3203919594,0.1401639674,0.3981807883,0.104379043,0.01410156062
0.4564564565,0.9853922406,0.8837056182,0.9598081423,0.8077796759,0.3226419874,0.1441030016,0.4013420604,0.105341096,0.01458792337
0.4584584585,0.9857716321,0.8859434293,0.9617844073,0.8105422546,0.324888639,0.1480982811,0.4044959267,0.1063052952,0.01508642944
0.4604604605,0.986140907,0.8881408439,0.9636726076,0.813268387,0.3271318467,0.1521491284,0.4076422282,0.1072716092,0.01559723698
0.4624624625,0.986500339,0.8902984791,0.9654760551,0.8159584349,0.3293715439,0.1562548343,0.4107808098,0.1082400068,0.01612050268
0.4644644645,0.9868501947,0.8924169468,0.9671979782,0.8186127608,0.3316076657,0.1604146583,0.4139115199,0.1092104569,0.01665638167
0.4664664665,0.9871907332,0.8944968543,0.9688415213,0.8212317275,0.3338401483,0.16462783,0.4170342104,0.1101829287,0.01720502746
0.4684684685,0.9875222068,0.8965388032,0.9704097439,0.8238156979,0.3360689293,0.1688935493,0.420148737,0.1111573917,0.01776659187
0.4704704705,0.9878448607,0.8985433901,0.9719056207,0.8263650353,0.3382939473,0.1732109878,0.4232549586,0.1121338154,0.01834122495
0.4724724725,0.9881589338,0.900511206,0.973332041,0.8288801025,0.3405151426,0.1775792893,0.4263527377,0.1131121696,0.01892907492
0.4744744745,0.9884646582,0.9024428361,0.9746918092,0.8313612623,0.3427324564,0.181997571,0.4294419402,0.1140924245,0.01953028809
0.4764764765,0.9887622601,0.9043388601,0.9759876452,0.8338088769,0.3449458312,0.1864649242,0.4325224353,0.11507455,0.0201450088
0.4784784785,0.9890519591,0.9061998518,0.9772221848,0.8362233081,0.3471552108,0.1909804154,0.4355940957,0.1160585168,0.02077337935
0.4804804805,0.9893339692,0.9080263791,0.9783979802,0.8386049169,0.34936054,0.1955430872,0.4386567973,0.1170442954,0.02141553995
0.4824824825,0.9896084984,0.9098190039,0.9795175013,0.8409540634,0.3515617651,0.2001519593,0.4417104191,0.1180318566,0.02207162862
0.4844844845,0.989875749,0.911578282,0.9805831364,0.843271107,0.3537588332,0.2048060296,0.4447548436,0.1190211714,0.02274178118
0.4864864865,0.9901359181,0.9133047632,0.9815971933,0.8455564059,0.3559516927,0.2095042747,0.4477899562,0.1200122112,0.02342613112
0.4884884885,0.9903891971,0.9149989909,0.9825619008,0.847810317,0.3581402932,0.2142456516,0.4508156455,0.1210049473,0.02412480963
0.4904904905,0.9906357723,0.9166615024,0.9834794098,0.8500331961,0.3603245854,0.2190290982,0.4538318034,0.1219993513,0.02483794545
0.4924924925,0.990875825,0.9182928286,0.9843517945,0.8522253975,0.3625045209,0.2238535346,0.4568383245,0.1229953952,0.02556566489
0.4944944945,0.9911095314,0.9198934942,0.9851810547,0.8543872741,0.3646800526,0.2287178637,0.4598351066,0.1239930509,0.02630809173
0.4964964965,0.9913370631,0.9214640175,0.9859691163,0.8565191771,0.3668511345,0.233620973,0.4628220504,0.1249922907,0.02706534717
0.4984984985,0.9915585869,0.9230049103,0.9867178337,0.858621456,0.3690177213,0.2385617347,0.4657990596,0.125993087,0.02783754981
0.5005005005,0.9917742649,0.9245166781,0.9874289913,0.8606944588,0.3711797692,0.2435390073,0.4687660407,0.1269954125,0.02862481554
0.5025025025,0.9919842552,0.9259998199,0.9881043049,0.8627385314,0.3733372352,0.2485516365,0.4717229031,0.1279992401,0.02942725758
0.5045045045,0.9921887111,0.9274548283,0.9887454239,0.8647540179,0.3754900772,0.2535984562,0.4746695588,0.1290045427,0.03024498633
0.5065065065,0.992387782,0.9288821896,0.9893539327,0.8667412603,0.3776382544,0.2586782893,0.4776059229,0.1300112936,0.03107810941
0.5085085085,0.9925816133,0.9302823834,0.9899313524,0.8687005987,0.3797817267,0.2637899492,0.480531913,0.1310194663,0.03192673158
0.5105105105,0.9927703461,0.9316558829,0.9904791432,0.8706323709,0.381920455,0.2689322401,0.4834474493,0.1320290344,0.0327909547
0.5125125125,0.9929541179,0.9330031551,0.9909987053,0.8725369126,0.3840544014,0.2741039587,0.4863524549,0.1330399717,0.03367087767
0.5145145145,0.9931330624,0.9343246604,0.9914913815,0.8744145574,0.3861835287,0.2793038947,0.4892468552,0.1340522522,0.03456659645
0.5165165165,0.9933073096,0.9356208527,0.9919584585,0.8762656364,0.3883078007,0.2845308319,0.4921305784,0.1350658503,0.03547820396
0.5185185185,0.9934769859,0.9368921798,0.9924011688,0.8780904784,0.3904271822,0.289783549,0.4950035552,0.1360807402,0.03640579007
0.5205205205,0.9936422145,0.9381390828,0.9928206926,0.8798894097,0.3925416387,0.2950608211,0.4978657186,0.1370968967,0.03734944159
0.5225225225,0.9938031149,0.9393619968,0.9932181592,0.8816627545,0.3946511367,0.30036142,0.5007170042,0.1381142945,0.03830924219
0.5245245245,0.9939598035,0.9405613503,0.993594649,0.8834108342,0.3967556438,0.3056841152,0.5035573499,0.1391329086,0.03928527242
0.5265265265,0.9941123935,0.9417375658,0.9939511952,0.8851339677,0.398855128,0.3110276753,0.5063866962,0.1401527143,0.04027760963
0.5285285285,0.9942609951,0.9428910592,0.9942887853,0.8868324714,0.4009495585,0.3163908683,0.5092049856,0.1411736869,0.041286328
0.5305305305,0.9944057153,0.9440222406,0.9946083628,0.8885066592,0.4030389053,0.3217724627,0.5120121632,0.142195802,0.04231149847
0.5325325325,0.9945466583,0.9451315137,0.994910829,0.8901568423,0.4051231391,0.3271712284,0.5148081761,0.1432190354,0.04335318873
0.5345345345,0.9946839254,0.9462192761,0.9951970442,0.8917833292,0.4072022314,0.3325859377,0.5175929737,0.144243363,0.04441146322
0.5365365365,0.9948176153,0.9472859193,0.9954678296,0.8933864257,0.4092761548,0.3380153655,0.5203665078,0.145268761,0.04548638307
0.5385385385,0.9949478237,0.9483318289,0.9957239684,0.894966435,0.4113448823,0.3434582908,0.523128732,0.1462952057,0.04657800612
0.5405405405,0.9950746439,0.9493573844,0.9959662079,0.8965236576,0.4134083879,0.3489134972,0.5258796022,0.1473226736,0.04768638689
0.5425425425,0.9951981667,0.9503629593,0.9961952602,0.898058391,0.4154666464,0.3543797734,0.5286190764,0.1483511415,0.04881157654
0.5445445445,0.9953184802,0.9513489215,0.9964118041,0.8995709303,0.4175196332,0.3598559145,0.5313471147,0.1493805862,0.04995362291
0.5465465465,0.9954356703,0.9523156327,0.9966164862,0.9010615676,0.4195673244,0.365340722,0.5340636789,0.1504109848,0.05111257046
0.5485485485,0.9955498204,0.9532634491,0.9968099225,0.9025305923,0.4216096972,0.3708330053,0.536768733,0.1514423145,0.05228846027
0.5505505506,0.9956610117,0.9541927211,0.9969926993,0.9039782908,0.4236467291,0.3763315818,0.5394622431,0.1524745529,0.05348133008
0.5525525526,0.9957693233,0.9551037933,0.9971653746,0.9054049469,0.4256783985,0.3818352777,0.5421441768,0.1535076775,0.0546912142
0.5545545546,0.9958748319,0.9559970048,0.9973284795,0.9068108416,0.4277046846,0.3873429286,0.544814504,0.1545416662,0.05591814356
0.5565565566,0.9959776124,0.9568726893,0.9974825189,0.908196253,0.429725567,0.3928533804,0.547473196,0.1555764969,0.05716214572
0.5585585586,0.9960777373,0.9577311747,0.9976279732,0.9095614563,0.4317410263,0.3983654894,0.5501202263,0.1566121478,0.05842324482
0.5605605606,0.9961752774,0.9585727838,0.9977652989,0.9109067239,0.4337510435,0.4038781234,0.5527555699,0.1576485972,0.0597014616
0.5625625626,0.9962703016,0.9593978336,0.9978949299,0.9122323254,0.4357556005,0.4093901618,0.5553792037,0.1586858237,0.06099681342
0.5645645646,0.9963628766,0.9602066363,0.9980172783,0.9135385276,0.4377546796,0.4149004964,0.5579911062,0.159723806,0.06230931424
0.5665665666,0.9964530677,0.9609994985,0.9981327357,0.9148255945,0.439748264,0.4204080317,0.5605912578,0.1607625229,0.06363897463
0.5685685686,0.9965409382,0.9617767216,0.9982416738,0.916093787,0.4417363372,0.4259116856,0.5631796402,0.1618019534,0.06498580179
0.5705705706,0.9966265496,0.9625386022,0.9983444456,0.9173433635,0.4437188837,0.4314103897,0.5657562369,0.1628420769,0.06634979951
0.5725725726,0.9967099618,0.9632854314,0.998441386,0.9185745793,0.4456958883,0.4369030898,0.5683210331,0.1638828727,0.06773096826
0.5745745746,0.9967912333,0.9640174957,0.9985328127,0.9197876871,0.4476673366,0.4423887464,0.5708740154,0.1649243203,0.06912930511
0.5765765766,0.9968704207,0.9647350765,0.9986190272,0.9209829367,0.4496332146,0.4478663348,0.5734151719,0.1659663995,0.0705448038
0.5785785786,0.9969475791,0.9654384502,0.9987003153,0.9221605751,0.451593509,0.4533348459,0.5759444923,0.1670090903,0.07197745473
0.5805805806,0.9970227623,0.9661278886,0.9987769481,0.9233208464,0.4535482071,0.4587932861,0.5784619677,0.1680523726,0.073427245
0.5825825826,0.9970960224,0.9668036586,0.9988491823,0.924463992,0.4554972967,0.464240678,0.5809675908,0.1690962268,0.07489415838
0.5845845846,0.9971674104,0.9674660226,0.9989172615,0.9255902506,0.4574407661,0.4696760606,0.5834613554,0.1701406332,0.07637817535
0.5865865866,0.9972369755,0.9681152383,0.9989814163,0.9266998581,0.4593786043,0.4750984895,0.5859432571,0.1711855724,0.07787927313
0.5885885886,0.997304766,0.9687515587,0.9990418652,0.9277930474,0.4613108007,0.4805070373,0.5884132923,0.1722310252,0.07939742569
0.5905905906,0.9973708285,0.9693752325,0.9990988149,0.928870049,0.4632373453,0.4859007936,0.5908714594,0.1732769725,0.08093260375
0.5925925926,0.9974352087,0.9699865039,0.9991524614,0.9299310906,0.4651582285,0.4912788655,0.5933177575,0.1743233953,0.08248477483
0.5945945946,0.9974979507,0.9705856128,0.99920299,0.9309763969,0.4670734413,0.4966403779,0.5957521874,0.1753702749,0.08405390327
0.5965965966,0.9975590978,0.9711727947,0.9992505763,0.9320061903,0.4689829753,0.5019844733,0.5981747509,0.1764175927,0.0856399502
0.5985985986,0.9976186917,0.971748281,0.9992953862,0.9330206903,0.4708868223,0.5073103123,0.6005854511,0.1774653303,0.08724287367
0.6006006006,0.9976767733,0.9723122988,0.9993375768,0.9340201137,0.472784975,0.5126170736,0.6029842923,0.1785134693,0.08886262855
0.6026026026,0.9977333824,0.9728650711,0.9993772966,0.9350046748,0.4746774262,0.5179039541,0.6053712801,0.1795619916,0.09049916667
0.6046046046,0.9977885575,0.9734068169,0.9994146861,0.9359745851,0.4765641693,0.5231701692,0.6077464211,0.1806108793,0.09215243676
0.6066066066,0.9978423361,0.9739377512,0.9994498781,0.9369300536,0.4784451983,0.5284149529,0.6101097229,0.1816601145,0.09382238454
0.6086086086,0.997894755,0.9744580851,0.999482998,0.9378712867,0.4803205073,0.5336375575,0.6124611945,0.1827096796,0.09550895271
0.6106106106,0.9979458496,0.9749680258,0.9995141646,0.9387984881,0.4821900913,0.5388372544,0.6148008459,0.1837595571,0.09721208099
0.6126126126,0.9979956545,0.9754677766,0.9995434899,0.9397118591,0.4840539453,0.5440133332,0.617128688,0.1848097297,0.09893170617
0.6146146146,0.9980442036,0.9759575372,0.9995710798,0.9406115984,0.4859120651,0.5491651027,0.6194447328,0.1858601801,0.1006677621
0.6166166166,0.9980915295,0.9764375036,0.9995970343,0.9414979022,0.4877644467,0.5542918902,0.6217489933,0.1869108914,0.1024201798
0.6186186186,0.9981376641,0.9769078681,0.9996214479,0.942370964,0.4896110866,0.5593930419,0.6240414837,0.1879618465,0.1041888874
0.6206206206,0.9981826386,0.9773688194,0.9996444098,0.9432309751,0.4914519816,0.5644679227,0.6263222188,0.1890130289,0.1059738102
0.6226226226,0.998226483,0.9778205427,0.9996660042,0.9440781243,0.4932871291,0.5695159164,0.6285912147,0.1900644218,0.1077748708
0.6246246246,0.998269227,0.9782632199,0.9996863106,0.9449125977,0.4951165266,0.5745364253,0.6308484881,0.1911160089,0.109591989
0.6266266266,0.9983108989,0.9786970292,0.9997054039,0.9457345792,0.4969401724,0.5795288706,0.6330940568,0.1921677739,0.1114250818
0.6286286286,0.9983515268,0.9791221459,0.999723355,0.9465442504,0.4987580647,0.584492692,0.6353279394,0.1932197005,0.1132740638
0.6306306306,0.9983911376,0.9795387414,0.9997402307,0.9473417903,0.5005702025,0.5894273477,0.6375501555,0.1942717729,0.1151388467
0.6326326326,0.9984297578,0.9799469845,0.9997560939,0.9481273756,0.5023765849,0.5943323146,0.6397607253,0.1953239751,0.1170193397
0.6346346346,0.9984674131,0.9803470403,0.9997710041,0.9489011807,0.5041772115,0.5992070876,0.64195967,0.1963762914,0.1189154494
0.6366366366,0.9985041284,0.9807390711,0.9997850173,0.9496633778,0.5059720821,0.6040511802,0.6441470115,0.1974287063,0.1208270801
0.6386386386,0.9985399281,0.981123236,0.9997981863,0.9504141366,0.507761197,0.6088641238,0.6463227726,0.1984812043,0.1227541333
0.6406406406,0.9985748358,0.981499691,0.999810561,0.9511536246,0.5095445569,0.6136454681,0.6484869767,0.1995337701,0.1246965083
0.6426426426,0.9986088745,0.9818685893,0.9998221882,0.9518820072,0.5113221626,0.6183947804,0.6506396481,0.2005863886,0.126654102
0.6446446446,0.9986420668,0.9822300811,0.9998331123,0.9525994474,0.5130940154,0.6231116458,0.6527808117,0.2016390447,0.1286268087
0.6466466466,0.9986744344,0.9825843137,0.9998433749,0.9533061061,0.5148601168,0.6277956673,0.6549104932,0.2026917237,0.1306145207
0.6486486486,0.9987059985,0.9829314316,0.9998530153,0.9540021419,0.5166204688,0.6324464648,0.657028719,0.2037444106,0.1326171278
0.6506506507,0.99873678,0.9832715764,0.9998620706,0.9546877115,0.5183750736,0.6370636758,0.659135516,0.204797091,0.1346345178
0.6526526527,0.9987667988,0.9836048873,0.9998705755,0.9553629691,0.5201239337,0.6416469549,0.6612309119,0.2058497504,0.136666576
0.6546546547,0.9987960746,0.9839315005,0.9998785631,0.9560280671,0.521867052,0.6461959734,0.663314935,0.2069023744,0.1387131858
0.6566566567,0.9988246264,0.9842515497,0.999886064,0.9566831557,0.5236044314,0.6507104194,0.6653876143,0.2079549489,0.1407742285
0.6586586587,0.9988524729,0.9845651661,0.9998931076,0.9573283831,0.5253360755,0.6551899976,0.6674489792,0.2090074597,0.1428495832
0.6606606607,0.9988796321,0.9848724782,0.9998997212,0.9579638953,0.5270619879,0.6596344288,0.66949906,0.2100598929,0.1449391272
0.6626626627,0.9989061217,0.985173612,0.9999059307,0.9585898364,0.5287821727,0.6640434499,0.6715378872,0.2111122348,0.1470427355
0.6646646647,0.9989319587,0.9854686913,0.9999117603,0.9592063484,0.5304966339,0.668416814,0.6735654922,0.2121644715,0.1491602814
0.6666666667,0.9989571598,0.9857578372,0.9999172328,0.9598135716,0.5322053762,0.6727542893,0.6755819067,0.2132165897,0.1512916365
0.6686686687,0.9989817414,0.9860411687,0.9999223699,0.960411644,0.5339084044,0.6770556599,0.677587163,0.2142685759,0.1534366701
0.6706706707,0.9990057191,0.9863188022,0.9999271918,0.9610007018,0.5356057233,0.6813207249,0.6795812939,0.2153204167,0.1555952501
0.6726726727,0.9990291084,0.986590852,0.9999317174,0.9615808794,0.5372973385,0.6855492984,0.6815643328,0.216372099,0.1577672424
0.6746746747,0.9990519244,0.9868574302,0.9999359649,0.9621523092,0.5389832553,0.6897412091,0.6835363134,0.2174236098,0.1599525115
0.6766766767,0.9990741815,0.9871186467,0.9999399509,0.9627151217,0.5406634795,0.6938963003,0.68549727,0.2184749361,0.1621509199
0.6786786787,0.999095894,0.987374609,0.9999436914,0.9632694457,0.5423380173,0.6980144296,0.6874472374,0.2195260651,0.1643623287
0.6806806807,0.9991170757,0.9876254229,0.9999472012,0.963815408,0.5440068748,0.7020954684,0.6893862506,0.2205769842,0.1665865973
0.6826826827,0.9991377401,0.9878711917,0.9999504945,0.9643531338,0.5456700585,0.706139302,0.6913143453,0.2216276808,0.1688235837
0.6846846847,0.9991579004,0.988112017,0.9999535844,0.9648827464,0.5473275751,0.7101458292,0.6932315575,0.2226781425,0.1710731443
0.6866866867,0.9991775693,0.9883479982,0.9999564833,0.9654043673,0.5489794316,0.7141149618,0.6951379234,0.223728357,0.1733351343
0.6886886887,0.9991967592,0.9885792328,0.9999592028,0.9659181164,0.550625635,0.7180466249,0.6970334801,0.224778312,0.1756094072
0.6906906907,0.9992154822,0.9888058164,0.9999617539,0.9664241117,0.5522661929,0.7219407561,0.6989182644,0.2258279955,0.1778958153
0.6926926927,0.9992337503,0.9890278427,0.9999641469,0.9669224697,0.5539011127,0.7257973055,0.7007923141,0.2268773955,0.1801942096
0.6946946947,0.9992515748,0.9892454036,0.9999663915,0.9674133052,0.5555304022,0.7296162355,0.702655667,0.2279265002,0.1825044398
0.6966966967,0.9992689669,0.989458589,0.9999684968,0.9678967313,0.5571540694,0.7333975204,0.7045083612,0.2289752979,0.1848263546
0.6986986987,0.9992859376,0.9896674871,0.9999704713,0.9683728593,0.5587721224,0.7371411461,0.7063504353,0.2300237769,0.1871598011
0.7007007007,0.9993024974,0.9898721845,0.9999723231,0.9688417993,0.5603845696,0.7408471101,0.7081819282,0.2310719258,0.1895046257
0.7027027027,0.9993186567,0.9900727659,0.9999740597,0.9693036594,0.5619914196,0.7445154209,0.7100028789,0.2321197331,0.1918606735
0.7047047047,0.9993344256,0.9902693144,0.9999756882,0.9697585463,0.563592681,0.7481460979,0.711813327,0.2331671876,0.1942277886
0.7067067067,0.9993498138,0.9904619114,0.9999772152,0.9702065653,0.5651883629,0.7517391713,0.7136133122,0.2342142781,0.1966058142
0.7087087087,0.999364831,0.9906506366,0.999978647,0.9706478199,0.5667784742,0.7552946816,0.7154028744,0.2352609936,0.1989945923
0.7107107107,0.9993794863,0.9908355684,0.9999799895,0.9710824123,0.5683630243,0.7588126794,0.7171820539,0.236307323,0.2013939642
0.7127127127,0.999393789,0.9910167834,0.9999812483,0.971510443,0.5699420225,0.7622932252,0.7189508913,0.2373532557,0.2038037704
0.7147147147,0.9994077477,0.9911943565,0.9999824283,0.9719320113,0.5715154785,0.7657363891,0.7207094272,0.2383987808,0.2062238504
0.7167167167,0.9994213711,0.9913683616,0.9999835347,0.9723472148,0.5730834019,0.7691422507,0.7224577027,0.2394438878,0.2086540429
0.7187187187,0.9994346676,0.9915388707,0.9999845718,0.9727561498,0.5746458029,0.7725108984,0.724195759,0.2404885661,0.211094186
0.7207207207,0.9994476454,0.9917059545,0.999985544,0.9731589112,0.5762026913,0.7758424297,0.7259236374,0.2415328053,0.2135441171
0.7227227227,0.9994603123,0.9918696822,0.9999864554,0.9735555925,0.5777540774,0.7791369506,0.7276413797,0.2425765951,0.2160036727
0.7247247247,0.9994726761,0.9920301219,0.9999873096,0.9739462857,0.5792999715,0.7823945756,0.7293490275,0.2436199253,0.2184726891
0.7267267267,0.9994847444,0.9921873399,0.9999881103,0.9743310816,0.5808403843,0.7856154271,0.7310466229,0.2446627858,0.2209510017
0.7287287287,0.9994965245,0.9923414015,0.9999888608,0.9747100695,0.5823753262,0.7887996355,0.732734208,0.2457051667,0.2234384454
0.7307307307,0.9995080236,0.9924923706,0.9999895642,0.9750833376,0.5839048082,0.7919473388,0.7344118253,0.2467470579,0.2259348547
0.7327327327,0.9995192486,0.9926403098,0.9999902234,0.9754509726,0.5854288412,0.7950586823,0.7360795171,0.2477884498,0.2284400636
0.7347347347,0.9995302064,0.9927852803,0.9999908412,0.97581306,0.5869474361,0.7981338186,0.7377373261,0.2488293327,0.2309539057
0.7367367367,0.9995409035,0.9929273424,0.9999914201,0.9761696841,0.5884606042,0.801172907,0.7393852952,0.2498696968,0.2334762142
0.7387387387,0.9995513464,0.9930665548,0.9999919627,0.9765209277,0.5899683568,0.8041761137,0.7410234671,0.2509095329,0.2360068219
0.7407407407,0.9995615414,0.9932029754,0.9999924711,0.9768668726,0.5914707053,0.8071436112,0.7426518851,0.2519488314,0.2385455615
0.7427427427,0.9995714946,0.9933366606,0.9999929475,0.9772075994,0.5929676612,0.8100755783,0.7442705922,0.252987583,0.2410922651
0.7447447447,0.999581212,0.9934676658,0.9999933939,0.9775431873,0.5944592363,0.8129721997,0.7458796316,0.2540257786,0.2436467649
0.7467467467,0.9995906993,0.9935960453,0.9999938122,0.9778737145,0.5959454423,0.815833666,0.7474790469,0.2550634091,0.2462088927
0.7487487487,0.9995999624,0.9937218523,0.9999942041,0.978199258,0.5974262911,0.8186601733,0.7490688814,0.2561004653,0.2487784803
0.7507507508,0.9996090066,0.9938451389,0.9999945713,0.9785198936,0.5989017948,0.8214519229,0.7506491787,0.2571369385,0.2513553593
0.7527527528,0.9996178374,0.9939659562,0.9999949153,0.9788356959,0.6003719653,0.8242091215,0.7522199825,0.2581728198,0.2539393611
0.7547547548,0.9996264599,0.9940843542,0.9999952376,0.9791467385,0.6018368149,0.8269319806,0.7537813364,0.2592081004,0.2565303172
0.7567567568,0.9996348794,0.9942003819,0.9999955396,0.9794530939,0.603296356,0.8296207163,0.7553332843,0.2602427718,0.2591280592
0.7587587588,0.9996431008,0.9943140873,0.9999958225,0.9797548335,0.6047506009,0.8322755494,0.75687587,0.2612768253,0.2617324184
0.7607607608,0.9996511289,0.9944255174,0.9999960875,0.9800520275,0.6061995622,0.8348967049,0.7584091375,0.2623102525,0.2643432263
0.7627627628,0.9996589684,0.9945347184,0.9999963358,0.9803447452,0.6076432524,0.837484412,0.7599331306,0.263343045,0.2669603147
0.7647647648,0.9996666241,0.9946417354,0.9999965683,0.9806330549,0.6090816842,0.8400389037,0.7614478934,0.2643751946,0.2695835152
0.7667667668,0.9996741003,0.9947466126,0.9999967862,0.9809170236,0.6105148704,0.8425604168,0.7629534699,0.2654066931,0.2722126596
0.7687687688,0.9996814015,0.9948493935,0.9999969903,0.9811967175,0.6119428238,0.8450491918,0.7644499042,0.2664375323,0.2748475801
0.7707707708,0.9996885318,0.9949501204,0.9999971814,0.9814722019,0.6133655575,0.8475054723,0.7659372403,0.2674677042,0.2774881089
0.7727727728,0.9996954956,0.9950488349,0.9999973605,0.9817435408,0.6147830843,0.8499295054,0.7674155225,0.2684972009,0.2801340786
0.7747747748,0.9997022968,0.9951455779,0.9999975282,0.9820107975,0.6161954175,0.8523215408,0.7688847947,0.2695260146,0.2827853219
0.7767767768,0.9997089393,0.9952403892,0.9999976852,0.9822740343,0.6176025702,0.8546818315,0.7703451012,0.2705541375,0.285441672
0.7787787788,0.9997154271,0.995333308,0.9999978324,0.9825333124,0.6190045556,0.8570106329,0.7717964862,0.271581562,0.2881029622
0.7807807808,0.9997217639,0.9954243726,0.9999979702,0.9827886923,0.620401387,0.8593082029,0.7732389937,0.2726082803,0.2907690264
0.7827827828,0.9997279533,0.9955136206,0.9999980992,0.9830402334,0.6217930779,0.8615748019,0.7746726678,0.2736342851,0.2934396987
0.7847847848,0.9997339989,0.9956010886,0.9999982201,0.9832879943,0.6231796418,0.8638106924,0.7760975528,0.2746595688,0.2961148138
0.7867867868,0.9997399042,0.9956868128,0.9999983333,0.9835320326,0.624561092,0.866016139,0.7775136927,0.2756841242,0.2987942067
0.7887887888,0.9997456726,0.9957708285,0.9999984393,0.9837724052,0.6259374423,0.868191408,0.7789211316,0.2767079439,0.3014777129
0.7907907908,0.9997513074,0.9958531702,0.9999985386,0.984009168,0.6273087063,0.8703367677,0.7803199136,0.2777310209,0.3041651685
0.7927927928,0.9997568118,0.9959338718,0.9999986316,0.9842423761,0.6286748976,0.8724524878,0.7817100827,0.2787533479,0.3068564101
