Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
232,139,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.7041,0.64559,0.62921,0.5719,1.08599,0.93501,0.86387,431.714,0.929,0.879,1.244,0.0,1.244,41.833,37.471
228,4458,20.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,3,81.12,3.0,0.0085518,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.85937,0.50128,0.46934,0.44613,0.85921,0.73968,0.66487,639.712,2.414,0.83,0.653,0.0,2.414,100.0,100.0
253,139,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.56137,0.74587,0.66177,0.61589,1.21476,0.9254,0.8998,394.204,1.342,1.01,1.286,0.0,1.342,62.165,53.796
240,4863,20.0,415.0,0.07475,0.0529,4.5,2.6,2.75,4,2,3,93.6,3.46154,0.0085518,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.79547,0.63113,0.62196,0.54624,1.07672,0.9202,0.86448,423.925,1.255,0.997,1.628,0.0,1.628,99.791,76.111
242,3319,20.0,415.0,0.07475,0.0529,4.5,2.6,3.2,4,2,3,93.6,3.46154,0.0085518,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.88821,0.77459,0.76747,0.67361,1.32262,1.1397,1.10098,431.506,5.611,1.335,2.184,0.0,5.611,100.0,100.0
247,4458,20.0,415.0,0.07475,0.0529,2.6,3.6,3.0,4,2,3,74.88,1.44444,0.0085518,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87001,0.65443,0.59906,0.5557,1.1365,0.88348,0.85531,415.31,2.106,1.077,1.552,0.0,2.106,100.0,100.0
207,5259,20.0,415.0,0.07475,0.0529,3.6,2.6,2.75,3,3,2,84.24,1.38462,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.68678,0.39301,0.3912,0.34209,0.66637,0.53457,0.53204,490.398,2.235,0.563,0.0,0.0,2.235,100.0,100.0
251,2476,20.0,415.0,0.07475,0.0529,2.6,2.6,3.2,4,3,3,81.12,1.33333,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.78583,0.62008,0.59909,0.53726,1.06542,0.84177,0.83947,539.322,3.445,0.943,0.786,0.0,3.445,100.0,100.0
249,2510,20.0,415.0,0.07475,0.0529,2.6,2.6,2.75,4,3,3,81.12,1.33333,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.78934,0.50183,0.4848,0.43486,0.86522,0.68178,0.67391,629.993,2.931,0.928,0.599,0.0,2.931,100.0,100.0
254,5117,20.0,415.0,0.07475,0.0529,2.6,4.5,3.2,4,2,3,93.6,1.15556,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.88962,0.81352,0.72434,0.67305,1.43003,1.06872,1.05433,427.057,5.036,1.509,3.893,0.0,5.036,100.0,100.0
209,3282,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,3,3,2,84.24,1.38462,0.0085518,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.79025,0.48485,0.48458,0.42314,0.83602,0.67137,0.65848,445.009,3.793,0.692,0.0,0.0,3.793,100.0,100.0
253,334,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.79547,0.74587,0.66177,0.61589,1.23383,0.92895,0.91786,474.871,6.532,1.441,2.114,0.0,6.532,100.0,100.0
242,3749,20.0,415.0,0.07475,0.0529,4.5,2.6,3.2,4,2,3,93.6,3.46154,0.0085518,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.80355,0.77459,0.76747,0.67361,1.20748,1.0355,1.01757,392.802,2.651,0.869,1.118,0.0,2.651,100.0,100.0
232,334,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.79306,0.64559,0.62921,0.5719,1.09866,0.94629,0.87717,549.783,5.245,1.122,1.418,0.0,5.245,100.0,100.0
247,4863,20.0,415.0,0.07475,0.0529,2.6,3.6,3.0,4,2,3,74.88,1.44444,0.0085518,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.80339,0.65443,0.59906,0.5557,1.118,0.86569,0.84287,374.248,1.141,1.069,1.442,0.0,1.442,73.186,58.258
228,4863,20.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,3,81.12,3.0,0.0085518,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.87372,0.50128,0.46934,0.44613,0.86309,0.74071,0.66214,616.593,1.393,1.08,0.907,0.0,1.393,57.706,52.072
237,2476,20.0,415.0,0.07475,0.0529,2.6,3.6,2.75,5,2,3,93.6,1.80556,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.79372,0.59185,0.53614,0.50912,1.03157,0.82141,0.76556,582.145,3.699,1.067,1.134,0.0,3.699,100.0,100.0
218,3282,20.0,415.0,0.07475,0.0529,2.6,3.6,3.2,3,3,2,84.24,0.72222,0.0085518,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.82264,0.4985,0.47067,0.41882,0.86441,0.65056,0.61339,445.828,3.848,0.753,0.0,0.0,3.848,100.0,100.0
235,5259,20.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,3,67.6,2.5,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.78054,0.55855,0.52624,0.49114,0.97001,0.814,0.74362,521.989,3.331,0.918,0.668,0.0,3.331,100.0,100.0
253,410,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.51144,0.74587,0.66177,0.61589,1.27721,0.91012,0.90647,378.638,1.186,1.092,0.943,0.0,1.186,18.792,15.502
238,5665,20.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,3,93.6,1.80556,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.88485,0.66609,0.60547,0.57363,1.17623,0.95238,0.89302,555.717,5.35,1.452,1.541,0.0,5.35,100.0,100.0
216,5259,20.0,415.0,0.07475,0.0529,2.6,3.6,2.75,3,3,2,84.24,0.72222,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.71418,0.40377,0.38021,0.33864,0.68699,0.52182,0.49098,495.689,2.428,0.618,0.0,0.0,2.428,100.0,100.0
232,410,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.65059,0.64559,0.62921,0.5719,1.05762,0.91061,0.84899,438.134,0.969,0.879,1.411,0.0,1.411,48.161,45.24
253,496,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.61565,0.74587,0.66177,0.61589,1.10737,0.9026,0.8522,373.435,1.162,1.143,2.103,0.0,2.103,76.939,71.388
233,5470,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,3,93.6,3.46154,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.89856,0.7062,0.68773,0.6255,1.22347,1.06518,0.99883,499.281,4.21,1.263,2.851,0.0,4.21,100.0,100.0
245,5470,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,4,2,3,74.88,2.76923,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.98149,0.6933,0.68013,0.60736,1.20333,1.02815,0.98394,413.463,4.032,1.246,2.787,0.0,4.032,100.0,100.0
209,3285,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,3,3,2,84.24,1.38462,0.0085518,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88547,0.48485,0.48458,0.42314,0.84287,0.67636,0.66589,435.34,3.727,0.806,0.0,0.0,3.727,100.0,100.0
253,949,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.85405,0.74587,0.66177,0.61589,1.27276,0.94145,0.92965,432.822,2.973,1.528,2.288,0.0,2.973,100.0,100.0
232,496,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.69519,0.64559,0.62921,0.5719,1.01391,0.87916,0.84455,463.12,1.138,1.047,1.85,0.0,1.85,72.849,65.574
207,5470,20.0,415.0,0.07475,0.0529,3.6,2.6,2.75,3,3,2,84.24,1.38462,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.90127,0.39301,0.3912,0.34209,0.67777,0.54069,0.53861,491.896,2.2,0.617,0.0,0.0,2.2,100.0,100.0
242,4199,20.0,415.0,0.07475,0.0529,4.5,2.6,3.2,4,2,3,93.6,3.46154,0.0085518,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.77371,0.77459,0.76747,0.67361,1.32372,1.13864,1.08778,416.668,4.649,1.11,2.343,0.0,4.649,100.0,100.0
253,960,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.85787,0.74587,0.66177,0.61589,1.29647,0.95786,0.95117,420.278,2.193,1.509,2.802,0.0,2.802,100.0,100.0
218,3285,20.0,415.0,0.07475,0.0529,2.6,3.6,3.2,3,3,2,84.24,0.72222,0.0085518,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88187,0.4985,0.47067,0.41882,0.86661,0.6566,0.61876,435.878,3.718,0.859,0.0,0.0,3.718,100.0,100.0
232,949,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.89949,0.64559,0.62921,0.5719,1.10687,0.95796,0.89149,526.528,3.34,1.138,1.449,0.0,3.34,100.0,100.0
232,960,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.89373,0.64559,0.62921,0.5719,1.03569,0.89686,0.85393,484.329,1.569,1.2,2.242,0.0,2.242,94.602,71.256
242,4455,20.0,415.0,0.07475,0.0529,4.5,2.6,3.2,4,2,3,93.6,3.46154,0.0085518,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.57282,0.77459,0.76747,0.67361,1.30146,1.11281,1.0561,372.691,1.39,1.069,1.458,0.0,1.458,56.333,47.957
253,962,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.89532,0.74587,0.66177,0.61589,2.29085,1.4771,1.4062,440.542,3.768,1.65,3.319,0.0,3.768,100.0,100.0
240,5117,20.0,415.0,0.07475,0.0529,4.5,2.6,2.75,4,2,3,93.6,3.46154,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89045,0.63113,0.62196,0.54624,1.05413,0.90647,0.87429,499.176,5.163,1.04,2.086,0.0,5.163,100.0,100.0
244,3319,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,4,2,3,74.88,2.76923,0.0085518,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.88538,0.6338,0.6224,0.55535,1.07024,0.9146,0.88461,462.524,5.997,1.202,2.142,0.0,5.997,100.0,100.0
230,2510,20.0,415.0,0.07475,0.0529,2.6,2.6,3.2,6,2,3,81.12,3.0,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.80006,0.61856,0.58046,0.55065,1.07584,0.93021,0.84274,576.313,3.84,1.041,1.012,0.0,3.84,100.0,100.0
216,5470,20.0,415.0,0.07475,0.0529,2.6,3.6,2.75,3,3,2,84.24,0.72222,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.88812,0.40377,0.38021,0.33864,0.69743,0.52613,0.49765,492.964,2.25,0.667,0.0,0.0,2.25,100.0,100.0
253,990,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.65237,0.74587,0.66177,0.61589,1.23508,0.91675,0.90466,396.008,1.412,1.22,1.27,0.0,1.412,60.862,49.193
232,962,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.91726,0.64559,0.62921,0.5719,2.68275,2.03871,1.19792,531.612,3.896,1.374,2.476,0.0,3.896,100.0,100.0
242,4458,20.0,415.0,0.07475,0.0529,4.5,2.6,3.2,4,2,3,93.6,3.46154,0.0085518,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.835,0.77459,0.76747,0.67361,1.34824,1.15569,1.09583,399.398,2.673,1.181,1.675,0.0,2.673,100.0,100.0
251,2510,20.0,415.0,0.07475,0.0529,2.6,2.6,3.2,4,3,3,81.12,1.33333,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.80118,0.62008,0.59909,0.53726,1.08627,0.85701,0.85626,553.438,3.923,1.009,1.1,0.0,3.923,100.0,100.0
253,998,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.85064,0.74587,0.66177,0.61589,1.24152,0.92768,0.91598,424.34,2.607,1.387,1.913,0.0,2.607,94.482,85.569
244,3749,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,4,2,3,74.88,2.76923,0.0085518,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.88275,0.6338,0.6224,0.55535,0.97062,0.82583,0.81683,415.261,1.91,0.983,0.937,0.0,1.91,94.345,83.858
247,5117,20.0,415.0,0.07475,0.0529,2.6,3.6,3.0,4,2,3,74.88,1.44444,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.91413,0.65443,0.59906,0.5557,1.12491,0.89726,0.87415,458.496,4.879,1.326,2.271,0.0,4.879,100.0,100.0
254,5259,20.0,415.0,0.07475,0.0529,2.6,4.5,3.2,4,2,3,93.6,1.15556,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.77914,0.81352,0.72434,0.67305,1.44449,1.08253,1.06968,441.767,6.188,1.546,1.88,0.0,6.188,100.0,100.0
232,990,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.65445,0.64559,0.62921,0.5719,1.04809,0.90215,0.84396,438.476,0.986,0.873,1.758,0.0,1.758,93.229,87.874
253,1045,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.86057,0.74587,0.66177,0.61589,1.20079,0.9133,0.90484,455.335,4.373,1.764,2.108,0.0,4.373,100.0,100.0
238,5676,20.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,3,93.6,1.80556,0.0085518,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.7854,0.66609,0.60547,0.57363,1.1472,0.93673,0.88145,538.713,4.393,1.298,1.503,0.0,4.393,100.0,100.0
237,2510,20.0,415.0,0.07475,0.0529,2.6,3.6,2.75,5,2,3,93.6,1.80556,0.0085518,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.79385,0.59185,0.53614,0.50912,1.02827,0.81712,0.76285,593.435,4.31,1.101,1.152,0.0,4.31,100.0,100.0
242,4863,20.0,415.0,0.07475,0.0529,4.5,2.6,3.2,4,2,3,93.6,3.46154,0.0085518,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.55305,0.77459,0.76747,0.67361,1.13679,0.99157,0.97819,339.461,1.012,0.859,1.594,0.0,1.594,95.849,92.897
207,5665,20.0,415.0,0.07475,0.0529,3.6,2.6,2.75,3,3,2,84.24,1.38462,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.98054,0.39301,0.3912,0.34209,0.67145,0.53721,0.5291,490.482,2.234,0.571,0.0,0.0,2.234,100.0,100.0
209,3319,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,3,3,2,84.24,1.38462,0.0085518,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,1.04657,0.48485,0.48458,0.42314,0.84874,0.6872,0.67758,430.55,3.227,0.864,0.0,0.0,3.227,100.0,100.0
253,1052,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.56414,0.74587,0.66177,0.61589,1.242,0.9126,0.90525,395.879,1.377,1.209,1.714,0.0,1.714,66.869,54.714
232,998,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.85196,0.64559,0.62921,0.5719,1.11469,0.96431,0.89461,502.694,2.454,1.231,1.26,0.0,2.454,92.79,79.996
235,5470,20.0,415.0,0.07475,0.0529,2.6,2.6,3.0,5,2,3,67.6,2.5,0.0085518,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.8833,0.55855,0.52624,0.49114,0.97554,0.82415,0.76174,514.877,3.048,1.059,1.279,0.0,3.048,100.0,100.0
218,3319,20.0,415.0,0.07475,0.0529,2.6,3.6,3.2,3,3,2,84.24,0.72222,0.0085518,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,1.06279,0.4985,0.47067,0.41882,0.86809,0.66779,0.62209,430.616,3.221,0.892,0.0,0.0,3.221,100.0,100.0
249,2990,20.0,415.0,0.07475,0.0529,2.6,2.6,2.75,4,3,3,81.12,1.33333,0.0085518,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.86931,0.50183,0.4848,0.43486,0.85206,0.68737,0.67528,652.412,3.505,0.926,0.65,0.0,3.505,100.0,100.0
209,3749,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,3,3,2,84.24,1.38462,0.0085518,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.87412,0.48485,0.48458,0.42314,0.83658,0.66704,0.65913,418.307,2.314,0.715,0.0,0.0,2.314,93.015,93.015
232,1045,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.87873,0.64559,0.62921,0.5719,1.04056,0.90592,0.87035,543.802,4.234,1.345,1.173,0.0,4.234,100.0,100.0
218,3749,20.0,415.0,0.07475,0.0529,2.6,3.6,3.2,3,3,2,84.24,0.72222,0.0085518,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.88013,0.4985,0.47067,0.41882,0.81104,0.64208,0.6003,421.122,2.432,0.722,0.0,0.0,2.432,96.502,96.502
232,1052,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,5,2,3,93.6,3.46154,0.0085518,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.68131,0.64559,0.62921,0.5719,1.08171,0.93131,0.86233,463.745,1.19,1.168,1.585,0.0,1.585,55.53,45.246
245,5665,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,4,2,3,74.88,2.76923,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89714,0.6933,0.68013,0.60736,1.22416,1.03785,0.98134,426.101,5.107,1.389,1.615,0.0,5.107,100.0,100.0
228,5117,20.0,415.0,0.07475,0.0529,2.6,2.6,2.75,6,2,3,81.12,3.0,0.0085518,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.93746,0.50128,0.46934,0.44613,0.86725,0.74967,0.67778,653.614,2.743,0.954,0.797,0.0,2.743,100.0,100.0
244,4199,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,4,2,3,74.88,2.76923,0.0085518,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.78386,0.6338,0.6224,0.55535,1.09026,0.92935,0.88682,446.329,4.474,1.095,1.659,0.0,4.474,100.0,100.0
216,5665,20.0,415.0,0.07475,0.0529,2.6,3.6,2.75,3,3,2,84.24,0.72222,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.93759,0.40377,0.38021,0.33864,0.69168,0.52062,0.49329,491.815,2.199,0.646,0.0,0.0,2.199,100.0,100.0
209,4199,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,3,3,2,84.24,1.38462,0.0085518,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.76605,0.48485,0.48458,0.42314,0.83808,0.66997,0.66639,412.82,2.23,0.672,0.0,0.0,2.23,100.0,100.0
238,5814,20.0,415.0,0.07475,0.0529,2.6,3.6,3.0,5,2,3,93.6,1.80556,0.0085518,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.87842,0.66609,0.60547,0.57363,1.15807,0.93005,0.8693,514.657,2.661,1.339,1.566,0.0,2.661,100.0,100.0
207,5676,20.0,415.0,0.07475,0.0529,3.6,2.6,2.75,3,3,2,84.24,1.38462,0.0085518,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.6936,0.39301,0.3912,0.34209,0.66523,0.53348,0.53205,484.774,1.654,0.55,0.0,0.0,1.654,63.947,63.947
244,4455,20.0,415.0,0.07475,0.0529,3.6,2.6,3.0,4,2,3,74.88,2.76923,0.0085518,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.66337,0.6338,0.6224,0.55535,1.08535,0.91669,0.86416,403.433,1.439,0.984,1.133,0.0,1.439,44.819,39.121
239,139,20.0,415.0,0.07475,0.0529,2.6,3.6,3.2,5,2,3,93.6,1.80556,0.0085518,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.59248,0.7274,0.66285,0.62694,1.25019,0.99416,0.93631,437.254,1.26,1.046,1.403,0.0,1.403,49.194,40.329
233,5665,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,5,2,3,93.6,3.46154,0.0085518,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.98392,0.7062,0.68773,0.6255,1.25724,1.08718,1.00233,512.615,5.03,1.401,1.771,0.0,5.03,100.0,100.0
218,4199,20.0,415.0,0.07475,0.0529,2.6,3.6,3.2,3,3,2,84.24,0.72222,0.0085518,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.78204,0.4985,0.47067,0.41882,0.85555,0.65442,0.61474,416.318,2.319,0.69,0.0,0.0,2.319,100.0,100.0
209,4455,20.0,415.0,0.07475,0.0529,3.6,2.6,3.2,3,3,2,84.24,1.38462,0.0085518,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.88999,0.48485,0.48458,0.42314,0.83456,0.66898,0.66126,407.38,1.531,0.708,0.0,0.0,1.531,40.222,40.222
253,2476,20.0,415.0,0.07475,0.0529,2.6,4.5,3.0,4,2,3,93.6,1.15556,0.0085518,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.70788,0.74587,0.66177,0.61589,1.2719,0.99333,0.94276,479.11,6.871,1.478,1.518,0.0,6.871,100.0,100.0
240,5259,20.0,415.0,0.07475,0.0529,4.5,2.6,2.75,4,2,3,93.6,3.46154,0.0085518,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.79005,0.63113,0.62196,0.54624,1.05659,0.91131,0.87993,510.714,5.716,1.181,1.59,0.0,5.716,100.0,100.0
