fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,5,3,4,180,1.25,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,6,3,4,216,1.5,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,5,5,4,300,0.75,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,6,5,4,360,0.9,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,2,2,4,48,1.33333,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,3,2,4,72,2,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,4,2,4,96,2.66667,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,5,2,4,120,3.33333,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,6,2,4,144,4,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,3,3,4,108,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,4,3,4,144,1.77778,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,5,3,4,180,2.22222,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,216,2.66667,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,5,5,4,300,1.33333,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,6,5,4,360,1.6,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,2,2,4,64,1,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
