Sample_no,RSN,fc_(MPa),fy_(MPa),Ab_(m2),Ac_(m2),Lx_(m),Ly_(m),Lz_(m),Nx,Ny,Nz,Ap_(m2),AR,Kfc,ρ,Tm_(sec),PGA_(g),PGV_(cm/sec),PGV/PGA_(sec),A_RMS_(g),V_RMS_(cm/sec),IA,CAV_(cm/sec),Tpred_(sec),Dsig_(sec),Sa(T1)_(g),T1_(s),T2_(s),T3_(s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
375,2476,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.74227,0.4424,0.42963,0.37731,0.70128,0.56181,0.53543,802.95,0.769,0.805,0.462,0,0.805,1.836,1.836
375,2510,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.74851,0.4424,0.42963,0.37731,0.72065,0.57955,0.55293,924.335,1.055,1.085,0.599,0,1.085,14.04,7.331
375,2990,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.86889,0.4424,0.42963,0.37731,0.7251,0.58738,0.56487,1010.381,1.668,1.34,0.711,0,1.668,55.118,28.746
375,3282,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.75164,0.4424,0.42963,0.37731,0.71106,0.57371,0.55054,990.629,1.397,1.275,0.673,0,1.397,29.41,15.755
375,3285,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.89801,0.4424,0.42963,0.37731,0.72068,0.58473,0.56472,1001.046,1.52,1.263,0.639,0,1.52,47.523,24.909
375,3319,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.8973,0.4424,0.42963,0.37731,0.72099,0.5828,0.56053,1010.878,1.34,1.161,0.649,0,1.34,34.74,18.075
375,3749,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.87679,0.4424,0.42963,0.37731,0.71978,0.58053,0.55665,939.778,1.074,1.153,0.647,0,1.153,17.7,9.401
375,4199,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.74081,0.4424,0.42963,0.37731,0.72348,0.58128,0.55565,948.586,1.109,1.124,0.648,0,1.124,18.474,9.762
375,4455,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.90762,0.4424,0.42963,0.37731,0.70594,0.56394,0.53655,797.678,0.766,0.916,0.556,0,0.916,1.765,1.765
375,4458,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.8758,0.4424,0.42963,0.37731,0.7242,0.58581,0.56106,958.419,1.177,1.129,0.643,0,1.177,24.501,12.75
375,4863,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.8733,0.4424,0.42963,0.37731,0.72012,0.57972,0.55514,898.877,0.982,1.032,0.581,0,1.032,9.855,5.086
375,5117,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.86976,0.4424,0.42963,0.37731,0.71811,0.57938,0.5548,964.304,1.322,1.258,0.659,0,1.322,29.09,15.637
375,5259,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.73313,0.4424,0.42963,0.37731,0.72192,0.58013,0.55381,918.313,1.034,1.067,0.581,0,1.067,13.477,7.026
375,5470,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.88418,0.4424,0.42963,0.37731,0.72535,0.58691,0.56332,988.541,1.478,1.222,0.633,0,1.478,45.462,23.667
375,5665,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.91422,0.4424,0.42963,0.37731,0.72637,0.58472,0.55872,946.542,1.216,1.185,0.64,0,1.216,27.039,14.286
375,5676,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.73566,0.4424,0.42963,0.37731,0.7173,0.57607,0.55176,916.919,1.029,1.061,0.591,0,1.061,9.659,4.966
375,5814,20,500,0.08875,0.1024,4,3,2.9,3,2,3,72,2,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,1.0571,0.4424,0.42963,0.37731,0.72369,0.58638,0.56448,1002.66,1.505,1.347,0.673,0,1.505,36.76,19.741
376,139,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.89607,0.44737,0.44225,0.38938,0.73673,0.60833,0.55778,1078.831,0.922,1.012,0.593,0,1.012,7.334,3.796
376,334,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.74994,0.44737,0.44225,0.38938,0.73832,0.61129,0.56403,1196.803,1.203,1.12,0.619,0,1.203,24.992,12.991
376,410,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.87983,0.44737,0.44225,0.38938,0.71447,0.59454,0.5537,1098.179,0.952,1.044,0.58,0,1.044,8.409,4.409
376,496,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.9216,0.44737,0.44225,0.38938,0.71697,0.59486,0.55167,1135.93,0.981,0.974,0.562,0,0.981,9.121,4.612
376,949,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.92053,0.44737,0.44225,0.38938,0.74708,0.61924,0.57128,1176.827,1.246,1.226,0.662,0,1.246,27.739,14.797
376,960,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.06814,0.44737,0.44225,0.38938,0.7358,0.60947,0.56288,1199.061,1.293,1.205,0.613,0,1.293,28.937,15.331
376,962,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.89602,0.44737,0.44225,0.38938,0.62368,0.53323,0.52979,1232.954,1.392,1.193,0.676,0,1.392,48.186,24.97
376,990,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.88957,0.44737,0.44225,0.38938,0.7454,0.6152,0.56392,1128.243,1.02,1.119,0.67,0,1.119,11.251,6.152
376,998,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.98679,0.44737,0.44225,0.38938,0.74202,0.61546,0.56899,1222.726,1.191,1.137,0.613,0,1.191,18.062,9.57
376,1045,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.86247,0.44737,0.44225,0.38938,0.71868,0.59734,0.55789,1242.142,1.297,1.106,0.569,0,1.297,24.894,12.931
376,1052,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86674,0.44737,0.44225,0.38938,0.74023,0.61153,0.56192,1100.631,0.942,1.039,0.605,0,1.039,8.748,4.61
376,2476,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.74218,0.44737,0.44225,0.38938,0.72163,0.59708,0.54962,1082.775,0.879,0.88,0.492,0,0.88,5.228,5.228
376,2510,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.75258,0.44737,0.44225,0.38938,0.74576,0.61578,0.56438,1171.102,1.146,1.116,0.615,0,1.146,21.854,11.418
376,2990,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.87044,0.44737,0.44225,0.38938,0.74899,0.62326,0.57744,1287.672,1.768,1.371,0.707,0,1.768,62.164,32.55
376,3282,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.75598,0.44737,0.44225,0.38938,0.72979,0.60567,0.5617,1247.779,1.515,1.308,0.634,0,1.515,39.222,20.978
376,3285,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.91244,0.44737,0.44225,0.38938,0.74387,0.61937,0.57655,1276.901,1.724,1.345,0.65,0,1.724,69.382,36.294
376,3319,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89562,0.44737,0.44225,0.38938,0.74073,0.61392,0.56547,1301.437,1.563,1.2,0.662,0,1.563,51.993,26.803
376,3749,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.86398,0.44737,0.44225,0.38938,0.72493,0.60133,0.55846,1191.037,1.122,1.136,0.63,0,1.136,22.209,11.689
376,4199,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.74436,0.44737,0.44225,0.38938,0.74603,0.6174,0.56627,1193.684,1.154,1.117,0.633,0,1.154,23.314,12.248
376,4455,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.91937,0.44737,0.44225,0.38938,0.72914,0.60187,0.55019,1058.904,0.864,0.954,0.598,0,0.954,4.423,2.221
376,4458,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87131,0.44737,0.44225,0.38938,0.74381,0.6166,0.56839,1227.906,1.264,1.16,0.625,0,1.264,33.45,17.457
376,4863,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86661,0.44737,0.44225,0.38938,0.72665,0.60455,0.56276,1169.097,1.102,1.082,0.597,0,1.102,17.845,9.288
376,5117,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.88344,0.44737,0.44225,0.38938,0.73644,0.61022,0.56223,1222.486,1.368,1.294,0.7,0,1.368,34.006,18.297
376,5259,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.7359,0.44737,0.44225,0.38938,0.74339,0.6165,0.56689,1252.039,1.345,1.134,0.604,0,1.345,30.348,15.734
376,5470,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.89537,0.44737,0.44225,0.38938,0.74649,0.62013,0.57343,1237.65,1.499,1.235,0.646,0,1.499,49.345,25.797
376,5665,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.92973,0.44737,0.44225,0.38938,0.74777,0.61922,0.56913,1190.955,1.23,1.194,0.631,0,1.23,29.816,15.759
376,5676,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.73625,0.44737,0.44225,0.38938,0.73958,0.61116,0.5625,1162.422,1.106,1.15,0.643,0,1.15,13.413,7.186
376,5814,20,500,0.08875,0.1024,4,3,2.9,4,2,3,96,2.66667,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,1.07188,0.44737,0.44225,0.38938,0.74284,0.61793,0.57366,1260.445,1.604,1.435,0.704,0,1.604,44.043,23.881
377,139,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.88997,0.45049,0.45047,0.40022,0.73659,0.62541,0.55975,1350.924,0.968,1.002,0.639,0,1.002,8.323,4.189
377,334,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.75236,0.45049,0.45047,0.40022,0.75037,0.63849,0.57111,1465.244,1.286,1.159,0.615,0,1.286,31.431,16.357
377,410,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.89017,0.45049,0.45047,0.40022,0.73307,0.62427,0.56319,1318.586,0.934,1.036,0.576,0,1.036,8.986,4.647
377,496,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.92872,0.45049,0.45047,0.40022,0.70744,0.60223,0.54408,1387.381,1.03,0.995,0.54,0,1.03,10.849,5.497
377,949,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.91788,0.45049,0.45047,0.40022,0.76164,0.64717,0.57749,1450.572,1.189,1.204,0.68,0,1.204,25.388,13.48
377,960,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.04454,0.45049,0.45047,0.40022,0.73323,0.62453,0.5659,1445.711,1.346,1.239,0.614,0,1.346,32.424,17.139
377,962,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88478,0.45049,0.45047,0.40022,0.75916,0.64412,0.58364,1505.308,1.465,1.19,0.697,0,1.465,51.937,26.778
377,990,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.89444,0.45049,0.45047,0.40022,0.75451,0.64072,0.57263,1350.906,1.026,1.134,0.678,0,1.134,11.758,6.388
377,998,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.9824,0.45049,0.45047,0.40022,0.75803,0.64395,0.57485,1493.277,1.282,1.168,0.603,0,1.282,22.985,12.104
377,1045,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.87316,0.45049,0.45047,0.40022,0.71919,0.61331,0.55757,1496.117,1.322,1.133,0.55,0,1.322,26.184,13.696
377,1052,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87091,0.45049,0.45047,0.40022,0.75532,0.63899,0.56334,1292.948,0.918,1.061,0.641,0,1.061,8.303,4.335
377,2476,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.74231,0.45049,0.45047,0.40022,0.74901,0.63394,0.56192,1352.434,0.958,0.939,0.505,0,0.958,8.665,4.348
377,2510,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.74425,0.45049,0.45047,0.40022,0.75637,0.64216,0.57244,1401.345,1.195,1.141,0.619,0,1.195,27.791,14.438
377,2990,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.86613,0.45049,0.45047,0.40022,0.76147,0.64812,0.58016,1555.085,1.804,1.378,0.693,0,1.804,65.477,34.116
377,3282,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.75608,0.45049,0.45047,0.40022,0.74789,0.63543,0.56899,1511.185,1.572,1.321,0.632,0,1.572,44.637,23.607
377,3285,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.90744,0.45049,0.45047,0.40022,0.75668,0.64583,0.58557,1555.78,1.868,1.418,0.684,0,1.868,83.765,43.711
377,3319,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89301,0.45049,0.45047,0.40022,0.76042,0.64713,0.58009,1575.75,1.67,1.263,0.665,0,1.67,61.279,31.644
377,3749,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.86847,0.45049,0.45047,0.40022,0.72648,0.61826,0.55905,1427.631,1.212,1.15,0.588,0,1.212,29.484,15.351
377,4199,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.7481,0.45049,0.45047,0.40022,0.76115,0.64677,0.57731,1451.589,1.287,1.157,0.647,0,1.287,30.447,15.8
377,4455,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.92114,0.45049,0.45047,0.40022,0.74612,0.63165,0.55789,1306.61,0.924,0.987,0.616,0,0.987,6.361,3.234
377,4458,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.872,0.45049,0.45047,0.40022,0.75755,0.64326,0.57366,1482.535,1.373,1.225,0.621,0,1.373,39.593,20.707
377,4863,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86327,0.45049,0.45047,0.40022,0.76051,0.64594,0.57671,1416.716,1.142,1.113,0.653,0,1.142,20.365,10.603
377,5117,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89218,0.45049,0.45047,0.40022,0.74791,0.63507,0.56705,1498.391,1.543,1.439,0.758,0,1.543,43.312,23.303
377,5259,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.74155,0.45049,0.45047,0.40022,0.75241,0.63907,0.56964,1555.093,1.525,1.208,0.62,0,1.525,38.815,20.079
377,5470,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.90006,0.45049,0.45047,0.40022,0.76129,0.64757,0.57889,1482.24,1.485,1.223,0.644,0,1.485,51.711,26.87
377,5665,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.9338,0.45049,0.45047,0.40022,0.75989,0.64501,0.57333,1456.925,1.364,1.3,0.67,0,1.364,39.12,20.754
377,5676,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.74229,0.45049,0.45047,0.40022,0.75834,0.64237,0.56773,1392.576,1.118,1.182,0.665,0,1.182,14.378,7.743
377,5814,20,500,0.08875,0.1024,4,3,2.9,5,2,3,120,3.33333,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,1.07181,0.45049,0.45047,0.40022,0.75467,0.64328,0.58123,1511.47,1.649,1.483,0.723,0,1.649,48.907,26.367
378,139,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.88554,0.45624,0.45264,0.40945,0.71497,0.62063,0.54641,1601.872,1.031,1.05,0.622,0,1.05,9.903,5.078
378,334,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.78426,0.45624,0.45264,0.40945,0.76363,0.66275,0.57741,1734.982,1.336,1.185,0.63,0,1.336,36.682,19.066
378,410,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.9041,0.45624,0.45264,0.40945,0.75662,0.65593,0.57184,1550.682,0.946,1.03,0.579,0,1.03,9.326,4.829
378,496,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.92365,0.45624,0.45264,0.40945,0.75203,0.65091,0.56259,1634.524,1.062,1.023,0.531,0,1.062,12.233,6.227
378,949,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.90575,0.45624,0.45264,0.40945,0.76974,0.66709,0.57898,1724.589,1.259,1.235,0.698,0,1.259,27.533,14.615
378,960,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.97026,0.45624,0.45264,0.40945,0.74225,0.645,0.56955,1690.151,1.373,1.248,0.608,0,1.373,34.614,18.29
378,962,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.8827,0.45624,0.45264,0.40945,0.77685,0.67197,0.58928,1778.201,1.564,1.237,0.71,0,1.564,58.086,29.97
378,990,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.89587,0.45624,0.45264,0.40945,0.76509,0.66302,0.57491,1565.538,1.011,1.13,0.701,0,1.13,11.37,6.176
378,998,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.95693,0.45624,0.45264,0.40945,0.76705,0.6656,0.58124,1757.231,1.332,1.183,0.603,0,1.332,25.774,13.516
378,1045,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.89485,0.45624,0.45264,0.40945,0.72377,0.62949,0.55793,1753.426,1.351,1.159,0.561,0,1.351,27.588,14.472
