Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
1,5259,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.61077,0.24282,0.24282,0.21219,0.33875,0.26851,0.25734,590.98,0.244,0.244,0.0,0.0,0.244,0.0,0.0
4,5259,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,3,2,81.0,1.0,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.64214,0.26476,0.26476,0.23134,0.40854,0.30344,0.29701,708.379,0.369,0.357,0.0,0.0,0.369,0.0,0.0
10,2476,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.6266,0.2373,0.23075,0.20587,0.33637,0.26042,0.25472,422.717,0.245,0.262,0.0,0.0,0.262,0.0,0.0
8,4199,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.53442,0.2498,0.24587,0.2182,0.356,0.27573,0.27435,762.714,0.257,0.255,0.0,0.0,0.257,0.0,0.0
6,2476,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0180545,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.67723,0.26272,0.26085,0.23537,0.3966,0.30778,0.30008,2145.53,0.364,0.311,0.0,0.0,0.364,0.0,0.0
7,2476,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0180545,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.72874,0.28658,0.28457,0.25674,0.44368,0.34074,0.33017,2187.142,0.439,0.388,0.0,0.0,0.439,0.0,0.0
2,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.87808,0.25948,0.25948,0.23168,0.45198,0.32676,0.32353,2543.155,0.583,0.559,0.0,0.0,0.583,0.0,0.0
10,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.8895,0.2373,0.23075,0.20587,0.37948,0.28129,0.26498,594.999,0.403,0.418,0.0,0.0,0.418,0.0,0.0
8,4455,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.99289,0.2498,0.24587,0.2182,0.40835,0.30036,0.28756,1133.032,0.463,0.459,0.0,0.0,0.463,0.0,0.0
5,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.88458,0.28304,0.28304,0.25271,0.49034,0.35263,0.35046,2243.678,0.592,0.587,0.0,0.0,0.592,0.0,0.0
10,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.87689,0.2373,0.23075,0.20587,0.35618,0.27105,0.26151,617.086,0.426,0.44,0.0,0.0,0.44,0.0,0.0
9,2476,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.6942,0.27237,0.26816,0.23792,0.405,0.3093,0.30423,894.559,0.364,0.326,0.0,0.0,0.364,0.0,0.0
10,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.57091,0.2373,0.23075,0.20587,0.33679,0.26074,0.25483,450.877,0.266,0.274,0.0,0.0,0.274,0.0,0.0
8,4458,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.85219,0.2498,0.24587,0.2182,0.41502,0.30316,0.28897,1166.164,0.485,0.477,0.0,0.0,0.485,0.0,0.0
1,5470,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0180545,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.9361,0.24282,0.24282,0.21219,0.39337,0.28243,0.27939,852.849,0.428,0.465,0.0,0.0,0.465,0.0,0.0
4,5470,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,3,2,81.0,1.0,0.0180545,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.84348,0.26476,0.26476,0.23134,0.43902,0.31179,0.30956,853.579,0.485,0.482,0.0,0.0,0.485,0.0,0.0
10,4199,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.56589,0.2373,0.23075,0.20587,0.32391,0.2542,0.25171,389.926,0.217,0.24,0.0,0.0,0.24,0.0,0.0
2,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.96061,0.25948,0.25948,0.23168,0.43571,0.31942,0.31832,2618.594,0.635,0.59,0.0,0.0,0.635,0.074,0.074
8,4863,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86596,0.2498,0.24587,0.2182,0.40912,0.30067,0.28769,1112.602,0.454,0.448,0.0,0.0,0.454,0.0,0.0
8,2990,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.90482,0.2498,0.24587,0.2182,0.41842,0.30498,0.29031,1189.61,0.495,0.477,0.0,0.0,0.495,0.0,0.0
5,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,1.08506,0.28304,0.28304,0.25271,0.46385,0.3418,0.3405,2277.782,0.607,0.585,0.0,0.0,0.607,0.0,0.0
11,139,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.88204,0.25863,0.2516,0.22437,0.40213,0.30192,0.2875,549.617,0.423,0.452,0.0,0.0,0.452,0.0,0.0
10,4455,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.87563,0.2373,0.23075,0.20587,0.3698,0.27671,0.26262,554.274,0.36,0.376,0.0,0.0,0.376,0.0,0.0
9,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.87085,0.27237,0.26816,0.23792,0.4706,0.34073,0.32666,1210.429,0.582,0.571,0.0,0.0,0.582,0.0,0.0
5,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.64523,0.28304,0.28304,0.25271,0.44769,0.33194,0.33109,1825.541,0.423,0.384,0.0,0.0,0.423,0.0,0.0
2,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.58059,0.25948,0.25948,0.23168,0.40929,0.30362,0.30267,1913.678,0.394,0.358,0.0,0.0,0.394,0.0,0.0
10,4458,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.88004,0.2373,0.23075,0.20587,0.36885,0.27604,0.26171,556.167,0.367,0.383,0.0,0.0,0.383,0.0,0.0
11,334,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.58189,0.25863,0.2516,0.22437,0.37313,0.28717,0.27945,424.658,0.283,0.291,0.0,0.0,0.291,0.0,0.0
11,410,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.81137,0.25863,0.2516,0.22437,0.40212,0.30096,0.28593,518.333,0.388,0.418,0.0,0.0,0.418,0.0,0.0
10,2990,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.91905,0.2373,0.23075,0.20587,0.37906,0.28137,0.26517,589.828,0.387,0.431,0.0,0.0,0.431,0.0,0.0
10,4863,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.87798,0.2373,0.23075,0.20587,0.372,0.27778,0.26323,571.014,0.375,0.383,0.0,0.0,0.383,0.0,0.0
11,496,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88375,0.25863,0.2516,0.22437,0.34669,0.27405,0.27256,523.829,0.381,0.385,0.0,0.0,0.385,0.0,0.0
9,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.96899,0.27237,0.26816,0.23792,0.43794,0.3264,0.31574,1127.509,0.54,0.543,0.0,0.0,0.543,0.0,0.0
11,949,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.86092,0.25863,0.2516,0.22437,0.42555,0.31238,0.2923,606.851,0.482,0.495,0.0,0.0,0.495,0.0,0.0
11,960,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.87762,0.25863,0.2516,0.22437,0.43085,0.31484,0.29447,611.99,0.493,0.516,0.0,0.0,0.516,0.0,0.0
9,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.639,0.27237,0.26816,0.23792,0.43371,0.3225,0.31138,957.207,0.42,0.418,0.0,0.0,0.42,0.0,0.0
6,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.8721,0.26272,0.26085,0.23537,0.46075,0.34354,0.32775,3030.768,0.62,0.56,0.0,0.0,0.62,0.0,0.0
7,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.88055,0.28658,0.28457,0.25674,0.49805,0.36905,0.35341,2655.545,0.599,0.596,0.0,0.0,0.599,0.0,0.0
11,962,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.95015,0.25863,0.2516,0.22437,0.33211,0.27634,0.26863,563.085,0.426,0.453,0.0,0.0,0.453,0.0,0.0
11,990,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.87765,0.25863,0.2516,0.22437,0.4286,0.31432,0.29482,631.679,0.503,0.509,0.0,0.0,0.509,0.0,0.0
1,5665,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0180545,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89808,0.24282,0.24282,0.21219,0.3896,0.2816,0.27811,839.602,0.41,0.411,0.0,0.0,0.411,0.0,0.0
11,998,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.88947,0.25863,0.2516,0.22437,0.40064,0.30066,0.28559,512.705,0.378,0.393,0.0,0.0,0.393,0.0,0.0
4,5665,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,3,2,81.0,1.0,0.0180545,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.85312,0.26476,0.26476,0.23134,0.42376,0.30773,0.30345,805.839,0.444,0.423,0.0,0.0,0.444,0.0,0.0
11,3282,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.58528,0.25863,0.2516,0.22437,0.37851,0.2901,0.28124,451.917,0.304,0.302,0.0,0.0,0.304,0.0,0.0
11,1045,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.93412,0.25863,0.2516,0.22437,0.41057,0.30541,0.28835,552.777,0.413,0.413,0.0,0.0,0.413,0.0,0.0
9,4199,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.58499,0.27237,0.26816,0.23792,0.40409,0.30854,0.30376,793.235,0.312,0.306,0.0,0.0,0.312,0.0,0.0
10,5117,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.9038,0.2373,0.23075,0.20587,0.37376,0.27911,0.26439,612.267,0.409,0.408,0.0,0.0,0.409,0.0,0.0
11,1052,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.84485,0.25863,0.2516,0.22437,0.4049,0.30284,0.28738,542.242,0.402,0.403,0.0,0.0,0.403,0.0,0.0
2,4199,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.58759,0.25948,0.25948,0.23168,0.38645,0.2964,0.29362,1690.05,0.332,0.313,0.0,0.0,0.332,0.0,0.0
5,4199,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.58936,0.28304,0.28304,0.25271,0.45103,0.33294,0.33154,1749.313,0.414,0.42,0.0,0.0,0.42,0.0,0.0
8,5117,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,1.00098,0.2498,0.24587,0.2182,0.40526,0.29919,0.28687,1141.762,0.465,0.468,0.0,0.0,0.468,0.0,0.0
9,4455,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.93697,0.27237,0.26816,0.23792,0.46129,0.33546,0.32015,1118.759,0.532,0.531,0.0,0.0,0.532,0.0,0.0
6,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.9683,0.26272,0.26085,0.23537,0.43801,0.3301,0.31695,2958.264,0.606,0.584,0.0,0.0,0.606,0.0,0.0
7,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,1.11048,0.28658,0.28457,0.25674,0.45224,0.3474,0.33834,2679.91,0.617,0.597,0.0,0.0,0.617,0.0,0.0
11,3285,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.87505,0.25863,0.2516,0.22437,0.42607,0.31331,0.29355,612.264,0.469,0.467,0.0,0.0,0.469,0.0,0.0
11,2476,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.66429,0.25863,0.2516,0.22437,0.37259,0.2872,0.27983,445.829,0.289,0.279,0.0,0.0,0.289,0.0,0.0
9,4458,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.95135,0.27237,0.26816,0.23792,0.4652,0.33885,0.32442,1192.548,0.583,0.578,0.0,0.0,0.583,0.0,0.0
1,5676,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0180545,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.57589,0.24282,0.24282,0.21219,0.34687,0.27104,0.26112,641.967,0.27,0.254,0.0,0.0,0.27,0.0,0.0
6,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,6,5,2,270.0,1.2,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.58612,0.26272,0.26085,0.23537,0.41983,0.31823,0.30578,2241.757,0.404,0.385,0.0,0.0,0.404,0.0,0.0
2,4455,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0180545,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.94603,0.25948,0.25948,0.23168,0.44076,0.31783,0.31682,2296.232,0.53,0.511,0.0,0.0,0.53,0.0,0.0
4,5676,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,3,2,81.0,1.0,0.0180545,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.69078,0.26476,0.26476,0.23134,0.35842,0.28991,0.27598,563.275,0.259,0.244,0.0,0.0,0.259,0.0,0.0
7,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,6,5,2,270.0,1.2,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.63677,0.28658,0.28457,0.25674,0.45622,0.34676,0.33401,2172.777,0.437,0.392,0.0,0.0,0.437,0.0,0.0
5,4455,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0180545,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.866,0.28304,0.28304,0.25271,0.47964,0.3457,0.34154,2172.482,0.561,0.523,0.0,0.0,0.561,0.0,0.0
10,5259,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.5745,0.2373,0.23075,0.20587,0.32969,0.25734,0.25346,422.548,0.237,0.236,0.0,0.0,0.237,0.0,0.0
9,4863,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88025,0.27237,0.26816,0.23792,0.44723,0.32903,0.3151,1041.136,0.478,0.479,0.0,0.0,0.479,0.0,0.0
9,2990,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,4,3,2,108.0,1.33333,0.0180545,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.94489,0.27237,0.26816,0.23792,0.48258,0.34914,0.33376,1358.454,0.707,0.703,0.0,0.0,0.707,0.519,0.519
12,139,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0180545,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.90653,0.25435,0.2478,0.22379,0.40839,0.31512,0.2902,1342.533,0.467,0.485,0.0,0.0,0.485,0.0,0.0
1,5814,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,3,2,81.0,1.0,0.0180545,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.91231,0.24282,0.24282,0.21219,0.39566,0.28303,0.28035,884.123,0.447,0.444,0.0,0.0,0.447,0.0,0.0
11,2510,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.5816,0.25863,0.2516,0.22437,0.39162,0.29641,0.28426,513.87,0.367,0.362,0.0,0.0,0.367,0.0,0.0
4,5814,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,3,2,81.0,1.0,0.0180545,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.90665,0.26476,0.26476,0.23134,0.42488,0.30739,0.3033,809.139,0.459,0.466,0.0,0.0,0.466,0.0,0.0
2,4458,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,5,2,225.0,1.0,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.88409,0.25948,0.25948,0.23168,0.44406,0.32029,0.31677,2368.689,0.552,0.533,0.0,0.0,0.552,0.0,0.0
5,4458,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,5,2,225.0,1.0,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.85064,0.28304,0.28304,0.25271,0.49465,0.35695,0.35364,2351.957,0.634,0.603,0.0,0.0,0.634,0.0,0.0
13,139,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,3,2,135.0,1.66667,0.0180545,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.86596,0.27734,0.27031,0.24402,0.43706,0.34007,0.31829,1418.743,0.58,0.584,0.0,0.0,0.584,0.0,0.0
11,3319,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.87731,0.25863,0.2516,0.22437,0.42686,0.31351,0.29321,624.433,0.467,0.494,0.0,0.0,0.494,0.0,0.0
11,3749,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,3,2,2,54.0,1.5,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.9701,0.25863,0.2516,0.22437,0.43402,0.31832,0.29802,678.478,0.562,0.566,0.0,0.0,0.566,0.0,0.0
12,334,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,5,3,2,135.0,1.66667,0.0180545,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.60976,0.25435,0.2478,0.22379,0.37897,0.29825,0.28101,1031.363,0.309,0.308,0.0,0.0,0.309,0.0,0.0
10,5470,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,3,2,2,54.0,1.5,0.0180545,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.8497,0.2373,0.23075,0.20587,0.37773,0.28057,0.26466,573.522,0.389,0.422,0.0,0.0,0.422,0.0,0.0
13,334,20.0,500.0,0.08875,0.1225,3.0,3.0,3.1,5,3,2,135.0,1.66667,0.0180545,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.58869,0.27734,0.27031,0.24402,0.43145,0.33528,0.31178,1115.109,0.398,0.387,0.0,0.0,0.398,0.0,0.0
8,5259,20.0,500.0,0.08875,0.1225,3.0,3.0,2.9,4,3,2,108.0,1.33333,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.63742,0.2498,0.24587,0.2182,0.36885,0.28173,0.27739,854.471,0.306,0.305,0.0,0.0,0.306,0.0,0.0
