Sample no,RSN,fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,Bay_Width_X_m,Bay_Width_Y_m,Bay_Width_Z_m,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio,T mean (sec),Max Aceleration (g),Max Velocity (cm/sec),Vmax/Amax (sec),Acceleration RMS (g),Velocity RMS (cm/sec),Arias Intensity,Cum. Abs. Velocity (cm/sec),Predominant Period (sec),Significant Duration (sec),Sa_T1 (g),Initial_T1 (s),Initial_T2 (s),Initial_T3 (s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR_all_floor,Max_Park_Ang_DI_storey,Park_Ang_DI
32,5665,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,3,2,2,72.0,1.125,0.0180545,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89146,0.28774,0.26128,0.24007,0.51365,0.32881,0.31737,782.203,0.672,0.712,0.0,0.0,0.712,0.014,0.014
42,496,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.89459,0.29602,0.26458,0.24927,0.50663,0.34725,0.31623,956.059,0.686,0.774,0.0,0.0,0.774,0.106,0.106
34,4458,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,5,3,2,180.0,1.25,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.92423,0.30847,0.28105,0.26111,0.56126,0.37523,0.35187,1633.336,0.715,0.787,0.0,0.0,0.787,0.985,0.985
40,2510,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.76228,0.32072,0.30037,0.26784,0.492,0.37679,0.37181,836.664,0.467,0.458,0.0,0.0,0.467,0.0,0.0
35,4458,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,5,3,2,180.0,1.25,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.8924,0.33585,0.30658,0.28452,0.6358,0.41931,0.39612,1708.604,0.91,0.977,0.0,0.0,0.977,6.669,3.413
42,949,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.87943,0.29602,0.26458,0.24927,0.55665,0.36935,0.33397,1081.216,0.833,0.943,0.0,0.0,0.943,3.917,2.091
39,5259,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,2,2,2,48.0,1.33333,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.64256,0.29758,0.27826,0.25065,0.44544,0.34626,0.33901,459.19,0.469,0.455,0.0,0.0,0.469,0.0,0.0
41,949,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.91542,0.34285,0.32153,0.29287,0.59578,0.46128,0.44598,2746.698,0.837,0.778,0.0,0.0,0.837,5.399,5.399
42,960,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.993,0.29602,0.26458,0.24927,0.54477,0.36529,0.32979,1070.673,0.837,0.955,0.0,0.0,0.955,4.101,2.306
37,5259,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,3,3,2,108.0,1.33333,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.61688,0.29458,0.27548,0.24578,0.46272,0.35162,0.34552,1033.819,0.547,0.508,0.0,0.0,0.547,0.0,0.0
42,962,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88387,0.29602,0.26458,0.24927,0.41091,0.3121,0.30224,1020.858,0.725,0.79,0.0,0.0,0.79,0.747,0.747
41,960,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.05939,0.34285,0.32153,0.29287,0.57392,0.44992,0.4357,2690.547,0.791,0.738,0.0,0.0,0.791,2.87,2.87
34,4863,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,5,3,2,180.0,1.25,0.0180545,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.83975,0.30847,0.28105,0.26111,0.57041,0.37909,0.35766,1691.38,0.769,0.881,0.0,0.0,0.881,1.787,0.887
33,5676,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,3,2,2,72.0,1.125,0.0180545,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.62048,0.31316,0.28489,0.2615,0.51608,0.34015,0.32836,576.765,0.515,0.572,0.0,0.0,0.572,0.0,0.0
34,2990,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,5,3,2,180.0,1.25,0.0180545,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.89454,0.30847,0.28105,0.26111,0.56874,0.37953,0.35743,1838.597,0.867,0.903,0.0,0.0,0.903,5.457,2.74
32,5676,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,3,2,2,72.0,1.125,0.0180545,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.64447,0.28774,0.26128,0.24007,0.44964,0.30446,0.29633,520.496,0.385,0.435,0.0,0.0,0.435,0.0,0.0
35,4863,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,5,3,2,180.0,1.25,0.0180545,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88787,0.33585,0.30658,0.28452,0.60413,0.40589,0.38458,1632.892,0.804,0.897,0.0,0.0,0.897,1.707,1.707
42,990,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.84676,0.29602,0.26458,0.24927,0.54265,0.36103,0.32469,936.079,0.689,0.824,0.0,0.0,0.824,0.078,0.078
35,2990,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,5,3,2,180.0,1.25,0.0180545,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.89629,0.33585,0.30658,0.28452,0.63838,0.42184,0.3981,1757.062,0.975,1.048,0.0,0.0,1.048,7.595,4.324
39,5470,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,2,2,2,48.0,1.33333,0.0180545,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.88803,0.29758,0.27826,0.25065,0.48428,0.36528,0.35374,548.178,0.624,0.639,0.0,0.0,0.639,0.0,0.0
31,5117,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,3,2,144.0,1.0,0.0180545,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.86557,0.32987,0.30417,0.27646,0.61813,0.39208,0.39095,1510.023,1.002,0.994,0.0,0.0,1.002,9.145,4.724
42,998,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.87079,0.29602,0.26458,0.24927,0.54642,0.365,0.33128,1029.824,0.738,0.856,0.0,0.0,0.856,1.003,0.485
43,139,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.89265,0.31233,0.28255,0.26789,0.59225,0.40824,0.36692,2124.77,0.879,0.949,0.0,0.0,0.949,6.058,3.227
38,3319,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,5,5,2,300.0,1.33333,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.98574,0.3148,0.29476,0.26864,0.53038,0.41163,0.39676,2700.703,0.674,0.68,0.0,0.0,0.68,0.732,0.732
42,1045,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.90213,0.29602,0.26458,0.24927,0.51128,0.34866,0.31538,929.532,0.653,0.736,0.0,0.0,0.736,0.0,0.0
33,5814,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,3,2,2,72.0,1.125,0.0180545,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.91297,0.31316,0.28489,0.2615,0.57626,0.36701,0.35475,774.307,0.817,0.935,0.0,0.0,0.935,1.895,1.147
32,5814,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,3,2,2,72.0,1.125,0.0180545,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.9015,0.28774,0.26128,0.24007,0.50918,0.32683,0.31489,807.753,0.685,0.694,0.0,0.0,0.694,0.264,0.264
42,1052,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87755,0.29602,0.26458,0.24927,0.52766,0.35289,0.31802,896.782,0.619,0.699,0.0,0.0,0.699,0.0,0.0
40,3319,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,1.00155,0.32072,0.30037,0.26784,0.52632,0.39543,0.38787,1006.688,0.622,0.647,0.0,0.0,0.647,0.0,0.0
41,962,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.85545,0.34285,0.32153,0.29287,0.476,0.41824,0.39757,2958.596,0.964,0.848,0.0,0.0,0.964,11.111,5.782
44,139,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.84517,0.32217,0.28856,0.27151,0.60474,0.40229,0.36497,1001.575,0.854,0.962,0.0,0.0,0.962,3.108,1.608
41,3282,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.68213,0.34285,0.32153,0.29287,0.5711,0.44358,0.42706,2491.155,0.681,0.705,0.0,0.0,0.705,0.342,0.342
40,3749,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.92015,0.32072,0.30037,0.26784,0.51196,0.39156,0.38954,1143.033,0.754,0.722,0.0,0.0,0.754,1.763,1.763
44,334,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.63432,0.32217,0.28856,0.27151,0.55199,0.37556,0.33811,775.255,0.564,0.603,0.0,0.0,0.603,0.0,0.0
43,334,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.63237,0.31233,0.28255,0.26789,0.5405,0.37891,0.33727,1655.483,0.56,0.589,0.0,0.0,0.589,0.0,0.0
40,2990,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.87596,0.32072,0.30037,0.26784,0.53888,0.40549,0.39862,1085.823,0.7,0.679,0.0,0.0,0.7,0.499,0.499
37,5470,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,3,3,2,108.0,1.33333,0.0180545,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.8978,0.29458,0.27548,0.24578,0.49722,0.37391,0.36682,1176.01,0.685,0.693,0.0,0.0,0.693,0.841,0.841
39,5665,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,2,2,2,48.0,1.33333,0.0180545,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.88405,0.29758,0.27826,0.25065,0.45976,0.35313,0.34239,468.313,0.503,0.526,0.0,0.0,0.526,0.0,0.0
42,3282,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.60859,0.29602,0.26458,0.24927,0.53199,0.35629,0.32114,940.438,0.667,0.752,0.0,0.0,0.752,0.0,0.0
41,990,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.95352,0.34285,0.32153,0.29287,0.57699,0.44732,0.4301,2637.866,0.756,0.708,0.0,0.0,0.756,1.649,1.649
44,410,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91751,0.32217,0.28856,0.27151,0.53557,0.37313,0.33853,792.173,0.595,0.729,0.0,0.0,0.729,0.0,0.0
38,3749,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,5,5,2,300.0,1.33333,0.0180545,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.9024,0.3148,0.29476,0.26864,0.51249,0.40491,0.3948,2997.104,0.827,0.758,0.0,0.0,0.827,6.432,6.432
44,496,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88087,0.32217,0.28856,0.27151,0.46487,0.34505,0.32867,945.774,0.784,0.888,0.0,0.0,0.888,1.028,0.48
42,2476,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.7302,0.29602,0.26458,0.24927,0.46725,0.32949,0.30132,743.777,0.454,0.503,0.0,0.0,0.503,0.0,0.0
43,410,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.87693,0.31233,0.28255,0.26789,0.53441,0.37892,0.34049,1780.957,0.627,0.755,0.0,0.0,0.755,0.0,0.0
44,949,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.96365,0.32217,0.28856,0.27151,0.59211,0.39727,0.35938,946.786,0.751,0.846,0.0,0.0,0.846,0.436,0.436
40,4199,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.62267,0.32072,0.30037,0.26784,0.49785,0.37953,0.37297,833.853,0.48,0.497,0.0,0.0,0.497,0.0,0.0
39,5676,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,2,2,2,48.0,1.33333,0.0180545,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.62821,0.29758,0.27826,0.25065,0.42022,0.33337,0.33279,388.332,0.369,0.364,0.0,0.0,0.369,0.0,0.0
44,960,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.01361,0.32217,0.28856,0.27151,0.58184,0.39009,0.35408,947.999,0.805,0.936,0.0,0.0,0.936,1.473,0.979
41,998,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.94014,0.34285,0.32153,0.29287,0.57801,0.45192,0.44039,2943.059,0.975,0.874,0.0,0.0,0.975,10.654,5.499
38,2510,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,5,5,2,300.0,1.33333,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.79211,0.3148,0.29476,0.26864,0.49669,0.38793,0.37444,2267.984,0.509,0.483,0.0,0.0,0.509,0.0,0.0
40,4455,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.91895,0.32072,0.30037,0.26784,0.54342,0.40788,0.40205,1103.499,0.726,0.73,0.0,0.0,0.73,0.843,0.843
44,962,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.90229,0.32217,0.28856,0.27151,0.4593,0.34616,0.33489,1025.904,0.881,0.954,0.0,0.0,0.954,3.695,1.997
43,496,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88323,0.31233,0.28255,0.26789,0.46995,0.35216,0.33249,2057.777,0.821,0.896,0.0,0.0,0.896,3.534,1.743
39,5814,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,2,2,2,48.0,1.33333,0.0180545,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.89654,0.29758,0.27826,0.25065,0.44689,0.34712,0.33933,467.623,0.487,0.508,0.0,0.0,0.508,0.0,0.0
42,3285,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.87089,0.29602,0.26458,0.24927,0.54511,0.3645,0.32821,1007.936,0.726,0.802,0.0,0.0,0.802,0.668,0.668
41,1045,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.93941,0.34285,0.32153,0.29287,0.53879,0.42871,0.4242,2733.601,0.771,0.808,0.0,0.0,0.808,2.451,1.225
45,139,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,6,3,2,216.0,1.5,0.0180545,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11.0,0.94183,0.34005,0.30824,0.29189,0.61015,0.43348,0.39404,2015.947,0.963,1.062,0.0,0.0,1.062,6.974,4.034
44,990,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.95845,0.32217,0.28856,0.27151,0.57841,0.38884,0.35013,918.237,0.717,0.762,0.0,0.0,0.762,0.091,0.091
44,3282,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.66948,0.32217,0.28856,0.27151,0.57099,0.38328,0.34606,817.838,0.65,0.777,0.0,0.0,0.777,0.0,0.0
40,4458,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87518,0.32072,0.30037,0.26784,0.53894,0.40435,0.39672,1117.076,0.733,0.72,0.0,0.0,0.733,1.055,1.055
43,949,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.98048,0.31233,0.28255,0.26789,0.58274,0.40223,0.36045,2088.73,0.797,0.865,0.0,0.0,0.865,3.162,3.162
34,5117,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,5,3,2,180.0,1.25,0.0180545,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.86746,0.30847,0.28105,0.26111,0.57741,0.38336,0.36212,1902.037,0.914,0.903,0.0,0.0,0.914,7.683,3.841
31,5259,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,3,2,144.0,1.0,0.0180545,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.72784,0.32987,0.30417,0.27646,0.58364,0.37206,0.3687,1145.14,0.639,0.71,0.0,0.0,0.71,0.0,0.0
44,998,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.85445,0.32217,0.28856,0.27151,0.59295,0.3973,0.35966,1005.912,0.853,0.957,0.0,0.0,0.957,3.144,1.698
35,5117,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,5,3,2,180.0,1.25,0.0180545,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.88276,0.33585,0.30658,0.28452,0.62801,0.41815,0.3957,1837.779,1.064,1.07,0.0,0.0,1.07,11.628,6.472
43,960,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.98198,0.31233,0.28255,0.26789,0.58174,0.40255,0.36276,2131.683,0.909,1.016,0.0,0.0,1.016,6.45,3.784
41,1052,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87137,0.34285,0.32153,0.29287,0.58439,0.45332,0.43914,2706.107,0.742,0.728,0.0,0.0,0.742,1.431,1.431
44,1045,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.88845,0.32217,0.28856,0.27151,0.53455,0.3715,0.34059,866.887,0.71,0.846,0.0,0.0,0.846,0.0,0.0
42,2510,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,4,2,2,96.0,1.5,0.0180545,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.66254,0.29602,0.26458,0.24927,0.48572,0.33642,0.30459,728.646,0.445,0.508,0.0,0.0,0.508,0.0,0.0
40,4863,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,3,3,2,108.0,1.33333,0.0180545,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86884,0.32072,0.30037,0.26784,0.5425,0.40769,0.40053,1104.985,0.741,0.769,0.0,0.0,0.769,1.229,1.229
37,5665,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,3,3,2,108.0,1.33333,0.0180545,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.88839,0.29458,0.27548,0.24578,0.474,0.35783,0.35211,1035.577,0.558,0.57,0.0,0.0,0.57,0.0,0.0
44,1052,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86606,0.32217,0.28856,0.27151,0.57939,0.38811,0.34992,870.284,0.667,0.767,0.0,0.0,0.767,0.0,0.0
45,334,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,6,3,2,216.0,1.5,0.0180545,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.65463,0.34005,0.30824,0.29189,0.6144,0.42972,0.38667,1919.169,0.814,0.832,0.0,0.0,0.832,1.96,1.96
43,3282,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.68141,0.31233,0.28255,0.26789,0.57015,0.39492,0.35265,1857.442,0.707,0.824,0.0,0.0,0.824,0.336,0.336
38,4199,20.0,500.0,0.08875,0.1225,4.0,3.0,2.9,5,5,2,300.0,1.33333,0.0180545,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.64909,0.3148,0.29476,0.26864,0.50183,0.39107,0.37968,2263.33,0.521,0.522,0.0,0.0,0.522,0.0,0.0
43,962,20.0,500.0,0.08875,0.1225,3.0,4.0,2.9,6,3,2,216.0,1.5,0.0180545,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.87155,0.31233,0.28255,0.26789,0.45293,0.35029,0.336,2253.713,0.968,0.978,0.0,0.0,0.978,9.475,5.126
44,3285,20.0,500.0,0.08875,0.1225,3.0,4.0,3.1,4,2,2,96.0,1.5,0.0180545,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88026,0.32217,0.28856,0.27151,0.58999,0.39481,0.35686,925.325,0.758,0.881,0.0,0.0,0.881,0.74,0.377
41,3285,20.0,500.0,0.08875,0.1225,4.0,3.0,3.1,5,5,2,300.0,1.33333,0.0180545,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88046,0.34285,0.32153,0.29287,0.60032,0.465,0.45235,2798.475,0.891,0.886,0.0,0.0,0.891,9.567,5.084
