PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.25425425425425424,0.08549918929468753,0.00034431898506731855,3.780587531946794e-05
0.25625625625625625,0.09221831069419612,0.00038577246518567773,4.175725205446818e-05
0.25825825825825827,0.09926375584979863,0.00043144276668213003,4.6061359363456946e-05
0.2602602602602603,0.10663602673121575,0.0004816729384664335,5.074397379161622e-05
0.26226226226226224,0.11433460641653437,0.0005368257873998495,5.5832293089313687e-05
0.26426426426426425,0.12235795134970856,0.0005972843696372591,6.135498348100719e-05
0.26626626626626626,0.13070349012580124,0.0006634524498385817,6.734222680646928e-05
0.2682682682682683,0.1393676287187829,0.0007357549253889819,7.382576744568314e-05
0.2702702702702703,0.14834576200734706,0.0008146382128459234,8.083895893774972e-05
0.27227227227227224,0.1576322913987117,0.0009005705939251304,8.841681020338782e-05
0.27427427427427425,0.1672206482993177,0.00099404251844665,9.659603128008912e-05
0.27627627627627627,0.17710332313507282,0.001095566861785381,0.00010541507847869812
0.2782782782782783,0.18727189958270168,0.0012056791345075347,0.00011491419887016149
0.2802802802802803,0.19771709363804796,0.001324937642024074,0.00012513547401137685
0.2822822822822823,0.20842879711699053,0.0014539235922538837,0.00013612286281949383
0.28428428428428426,0.21939612516005635,0.0015932411494619838,0.00014792224350471705
0.2862862862862863,0.2306074672927803,0.0017435174326207636,0.00016058145447250626
0.2882882882882883,0.2420505415803127,0.001905402456833479,0.00017415033410723063
0.2902902902902903,0.2537124514065485,0.0020795690165588635,0.00018868075935063233
0.2922922922922923,0.2655797444048807,0.0022667125095813738,0.0002042266829900217
0.29429429429429427,0.2776384730693665,0.0024675507008832804,0.00022084416957285965
0.2962962962962963,0.2898742565812647,0.0026828234257907416,0.0002385914298663499
0.2982982982982983,0.30227234339621634,0.002913292231984915,0.00025752885378277444
0.3003003003003003,0.31481767415147,0.0031597399601905668,0.00027771904169365135
0.3023023023023023,0.3274949444700155,0.0034229702635764398,0.000299226834058265
0.30430430430430433,0.340288667258966,0.003703807066123451,0.00032211933929478454
0.3063063063063063,0.353183234122551,0.004003093960437392,0.00034646595982499976
0.3083083083083083,0.36616297553523225,0.004321693545700348,0.00037233841622662353
0.3103103103103103,0.37921221944737843,0.0046604867066698825,0.00039981076943026853
0.3123123123123123,0.3923153480241682,0.005020371834844749,0.0004289594409013459
0.31431431431431434,0.4054568522475955,0.005402263993120429,0.00045986323075049616
0.3163163163163163,0.41862138414124983,0.005807094025455742,0.0004926033337196002
0.3183183183183183,0.43179380640760295,0.006235807613263116,0.000527263352993944
0.3203203203203203,0.444959239297516,0.006689364280417447,0.0005639293117946937
0.32232232232232233,0.45810310456131886,0.007168736348952949,0.0006026896627095447
0.32432432432432434,0.4712111663598426,0.0076749078476824485,0.0006436352947231793
0.3263263263263263,0.48426956904193613,0.008208873376127704,0.0006868595379128682
0.3283283283283283,0.49726487172212636,0.00877163692629465,0.0007324581657785687
0.3303303303303303,0.5101840796179292,0.009364210664959644,0.0007805293951804806
0.33233233233233234,0.5230146721308309,0.009987613679256248,0.0008311738838612572
0.33433433433433435,0.5357446276779055,0.010642870688461007,0.0008844947255335972
0.3363363363363363,0.5483624453024258,0.01133101072497643,0.0009405974425182311
0.3383383383383383,0.560857163111493,0.01205306578759471,0.0009995899759208831
0.34034034034034033,0.5732183736066941,0.012810069470200643,0.0010615826733409441
0.34234234234234234,0.5854362359899868,0.013603055569133386,0.0011266882741082652
0.34434434434434436,0.5975014855414763,0.014433056672477237,0.0011950218920484942
0.34634634634634637,0.6094054401784316,0.015301102734587346,0.0012667009957809802
0.3483483483483483,0.6211400043158898,0.016208219639183903,0.00134184538655719
0.35035035035035034,0.6326976701584777,0.017155427754359107,0.0014205771736511598
0.35235235235235235,0.6440715165607718,0.0181437404828449,0.0015030207473172234
0.35435435435435436,0.655255205599629,0.019174162810878533,0.0015893027493336937
0.3563563563563564,0.6662429770065651,0.02024768985898259,0.0016795520411548664
0.35835835835835833,0.6770296406114861,0.021365305437944203,0.001773899669696877
0.36036036036036034,0.6876105669510055,0.022527980613236413,0.0018724788307864526
0.36236236236236236,0.697981676195275,0.023736672281071642,0.0019754248303047502
0.36436436436436437,0.708139425546847,0.02499232175921762,0.002082875043061604
0.3663663663663664,0.7180807952636169,0.02629585339563355,0.002194968869438585
0.3683683683683684,0.7278032734555167,0.02764817319790597,0.0023118476898420473
0.37037037037037035,0.7373048398014177,0.029050167486377666,0.0024336548170104805
0.37237237237237236,0.7465839483287298,0.03050270157376673,0.0025605354462227745
0.3743743743743744,0.7556395093935835,0.03200661847397207,0.002692636603456887
0.3763763763763764,0.7644708709943282,0.033562737642655244,0.0028301070915508634
0.3783783783783784,0.7730777995454331,0.035171853752072116,0.0029730974344202897
0.38038038038038036,0.7814604602328701,0.036834735502511616,0.0031217598193887886
0.38238238238238237,0.7896193970657297,0.03855212447257434,0.0032762480376900406
0.3843843843843844,0.7975555127322507,0.040324734010394984,0.0034367174232018886
0.3863863863863864,0.8052700483617268,0.0421532481677846,0.003603324789475026
0.3883883883883884,0.8127645632869107,0.04403832067913125,0.003776228365120255
0.39039039039039036,0.8200409148946651,0.045980573986763765,0.003955587727620265
0.3923923923923924,0.8271012386457384,0.0479805983143432,0.004141563735632959
0.3943943943943944,0.8339479283377306,0.05003895078970832,0.004334318459855034
