PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.6606606606606606,0.9848724781735271,0.5270619879497566,0.21005989290498417
0.6626626626626626,0.9851736120332715,0.5287821726688745,0.2111122347540576
0.6646646646646647,0.9854686913116556,0.5304966339250745,0.21216447154172907
0.6666666666666666,0.9857578372367316,0.5322053762292699,0.21321658971800184
0.6686686686686687,0.9860411686758891,0.5339084043561222,0.21426857586050246
0.6706706706706707,0.986318802178494,0.5356057233390226,0.21532041667358148
0.6726726726726726,0.9865908520178991,0.5372973384651454,0.2163720989874185
0.6746746746746747,0.9868574302328309,0.5389832552705737,0.21742360975713093
0.6766766766766766,0.9871186466681552,0.5406634795354924,0.2184749360618855
0.6786786786786787,0.9873746090150249,0.5423380172794536,0.2195260651040139
0.6806806806806807,0.9876254228504153,0.544006874756708,0.22057698420813193
0.6826826826826827,0.9878711916760494,0.5456700584516045,0.2216276808202628
0.6846846846846847,0.9881120169567189,0.5473275750740572,0.22267814250696377
0.6866866866866866,0.9883479981580044,0.5489794315550767,0.22372835695445648
0.6886886886886887,0.9885792327834017,0.5506256350423682,0.22477831196776182
0.6906906906906907,0.9888058164108551,0.552266192895992,0.22582799546983762
0.6926926926926927,0.9890278427287091,0.553901112684089,0.22687739550072178
0.6946946946946947,0.9892454035710768,0.5555304021786674,0.22792650021667765
0.6966966966966966,0.989458588952636,0.5571540693514522,0.22897529788934523
0.6986986986986987,0.9896674871028561,0.558772122369795,0.23002377690489467
0.7007007007007007,0.9898721844996611,0.5603845695926446,0.23107192576318503
0.7027027027027027,0.9900727659025369,0.5619914195665767,0.23211973307692696
0.7047047047047047,0.9902693143850859,0.5635926810218823,0.2331671875708487
0.7067067067067067,0.9904619113670371,0.565188362868714,0.23421427808086787
0.7087087087087087,0.9906506366457165,0.56677847419329,0.2352609935532658
0.7107107107107107,0.9908355684269853,0.5683630242541537,0.2363073230438663
0.7127127127127127,0.9910167833556502,0.56994202247849,0.23735325571722043
0.7147147147147147,0.9911943565453543,0.5715154784584954,0.2383987808457927
0.7167167167167167,0.991368361607953,0.5730834019478036,0.2394438878091542
0.7187187187187187,0.9915388706823831,0.5746458028579642,0.24048856609317837
0.7207207207207207,0.9917059544630289,0.5762026912549737,0.24153280528924115
0.7227227227227228,0.9918696822275952,0.5777540773558598,0.24257659509342666
0.7247247247247247,0.9920301218644906,0.5792999715253161,0.24361992530573545
0.7267267267267267,0.9921873398997293,0.5808403842723886,0.2446627858292993
0.7287287287287287,0.9923414015233569,0.5823753262472116,0.24570516666959785
0.7307307307307307,0.9924923706154076,0.5839048082377931,0.24674705793368185
0.7327327327327328,0.9926403097713985,0.5854288411668502,0.24778844982939913
